Lagereinheit_ID,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
809,Wareneingang,Hochregallager,2022-07-18 03:46:00,2022-07-18 07:27:00
472,Hochregallager,Packplatz,2022-07-18 16:20:00,2022-07-18 18:17:00
472,Wareneingang,Hochregallager,2022-07-18 08:32:00,2022-07-18 10:05:00
862,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 16:24:00
862,Wareneingang,Hochregallager,2022-07-18 03:49:00,2022-07-18 05:18:00
372,Hochregallager,Packplatz,2022-07-18 15:44:00,2022-07-18 17:54:00
372,Wareneingang,Hochregallager,2022-07-18 14:23:00,2022-07-18 15:30:00
640,Hochregallager,Packplatz,2022-07-18 18:00:00,2022-07-18 19:19:00
640,Wareneingang,Hochregallager,2022-07-18 11:43:00,2022-07-18 14:51:00
226,Hochregallager,Packplatz,2022-07-18 15:37:00,2022-07-18 16:45:00
226,Wareneingang,Hochregallager,2022-07-18 13:26:00,2022-07-18 16:21:00
627,Hochregallager,Packplatz,2022-07-18 14:55:00,2022-07-18 17:21:00
627,Wareneingang,Hochregallager,2022-07-18 05:42:00,2022-07-18 06:14:00
737,Hochregallager,Packplatz,2022-07-18 21:58:00,2022-07-18 23:16:00
737,Wareneingang,Hochregallager,2022-07-18 11:29:00,2022-07-18 12:30:00
835,Hochregallager,Packplatz,2022-07-18 14:43:00,2022-07-18 17:02:00
835,Wareneingang,Hochregallager,2022-07-17 17:34:00,2022-07-17 19:11:00
931,Hochregallager,Packplatz,2022-07-18 19:08:00,2022-07-18 20:36:00
931,Wareneingang,Hochregallager,2022-07-18 14:22:00,2022-07-18 17:35:00
595,Hochregallager,Packplatz,2022-07-18 15:49:00,2022-07-18 19:25:00
595,Wareneingang,Hochregallager,2022-07-18 01:11:00,2022-07-18 05:01:00
344,Hochregallager,Packplatz,2022-07-18 16:38:00,2022-07-18 19:56:00
344,Wareneingang,Hochregallager,2022-07-18 17:04:00,2022-07-18 17:41:00
268,Hochregallager,Packplatz,2022-07-18 19:44:00,2022-07-18 22:22:00
268,Wareneingang,Hochregallager,2022-07-17 21:53:00,2022-07-18 00:16:00
235,Hochregallager,Packplatz,2022-07-18 20:07:00,2022-07-18 21:33:00
235,Wareneingang,Hochregallager,2022-07-18 15:12:00,2022-07-18 16:07:00
873,Hochregallager,Packplatz,2022-07-18 15:22:00,2022-07-18 15:49:00
873,Wareneingang,Hochregallager,2022-07-18 12:03:00,2022-07-18 12:18:00
127,Hochregallager,Packplatz,2022-07-18 14:50:00,2022-07-18 17:02:00
127,Wareneingang,Hochregallager,2022-07-18 16:52:00,2022-07-18 18:38:00
693,Hochregallager,Packplatz,2022-07-18 12:24:00,2022-07-18 13:31:00
693,Wareneingang,Hochregallager,2022-07-18 13:20:00,2022-07-18 15:01:00
193,Hochregallager,Packplatz,2022-07-18 15:05:00,2022-07-18 16:04:00
193,Wareneingang,Hochregallager,2022-07-18 01:11:00,2022-07-18 04:51:00
255,Hochregallager,Packplatz,2022-07-18 16:40:00,2022-07-18 19:58:00
255,Wareneingang,Hochregallager,2022-07-18 17:56:00,2022-07-18 18:47:00
377,Hochregallager,Packplatz,2022-07-18 13:22:00,2022-07-18 14:42:00
377,Wareneingang,Hochregallager,2022-07-18 02:24:00,2022-07-18 02:32:00
767,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 18:18:00
767,Wareneingang,Hochregallager,2022-07-18 14:09:00,2022-07-18 14:14:00
717,Hochregallager,Packplatz,2022-07-18 14:20:00,2022-07-18 15:59:00
717,Wareneingang,Hochregallager,2022-07-18 13:45:00,2022-07-18 15:23:00
678,Hochregallager,Packplatz,2022-07-18 19:47:00,2022-07-18 20:17:00
678,Wareneingang,Hochregallager,2022-07-18 10:33:00,2022-07-18 13:02:00
447,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 20:41:00
447,Wareneingang,Hochregallager,2022-07-17 22:31:00,2022-07-18 01:00:00
735,Hochregallager,Packplatz,2022-07-18 19:21:00,2022-07-18 22:47:00
735,Wareneingang,Hochregallager,2022-07-18 04:02:00,2022-07-18 05:03:00
730,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 19:36:00
730,Wareneingang,Hochregallager,2022-07-18 10:33:00,2022-07-18 12:43:00
179,Hochregallager,Packplatz,2022-07-18 13:38:00,2022-07-18 15:32:00
179,Wareneingang,Hochregallager,2022-07-18 09:27:00,2022-07-18 11:45:00
611,Hochregallager,Packplatz,2022-07-18 19:21:00,2022-07-18 19:33:00
611,Wareneingang,Hochregallager,2022-07-18 11:48:00,2022-07-18 12:31:00
170,Hochregallager,Packplatz,2022-07-18 12:24:00,2022-07-18 16:22:00
170,Wareneingang,Hochregallager,2022-07-18 07:34:00,2022-07-18 07:36:00
686,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00
686,Wareneingang,Hochregallager,2022-07-18 13:19:00,2022-07-18 14:38:00
518,Hochregallager,Packplatz,2022-07-18 18:09:00,2022-07-18 18:21:00
518,Wareneingang,Hochregallager,2022-07-18 11:22:00,2022-07-18 15:11:00
596,Hochregallager,Packplatz,2022-07-18 16:00:00,2022-07-18 19:26:00
596,Wareneingang,Hochregallager,2022-07-18 03:48:00,2022-07-18 03:57:00
731,Hochregallager,Packplatz,2022-07-18 15:19:00,2022-07-18 16:16:00
731,Wareneingang,Hochregallager,2022-07-18 04:23:00,2022-07-18 05:53:00
628,Hochregallager,Packplatz,2022-07-18 18:24:00,2022-07-18 20:42:00
628,Wareneingang,Hochregallager,2022-07-18 11:36:00,2022-07-18 11:57:00
999,Hochregallager,Packplatz,2022-07-18 13:06:00,2022-07-18 16:24:00
999,Wareneingang,Hochregallager,2022-07-18 10:25:00,2022-07-18 12:57:00
384,Hochregallager,Packplatz,2022-07-18 17:05:00,2022-07-18 18:06:00
384,Wareneingang,Hochregallager,2022-07-18 14:47:00,2022-07-18 18:16:00
934,Hochregallager,Packplatz,2022-07-18 18:48:00,2022-07-18 19:05:00
934,Wareneingang,Hochregallager,2022-07-18 02:11:00,2022-07-18 02:45:00
955,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 18:37:00
955,Wareneingang,Hochregallager,2022-07-18 11:44:00,2022-07-18 12:42:00
575,Hochregallager,Packplatz,2022-07-18 17:06:00,2022-07-18 18:46:00
575,Wareneingang,Hochregallager,2022-07-17 21:53:00,2022-07-18 00:09:00
202,Hochregallager,Packplatz,2022-07-18 16:12:00,2022-07-18 16:31:00
202,Wareneingang,Hochregallager,2022-07-18 15:14:00,2022-07-18 18:09:00
967,Hochregallager,Packplatz,2022-07-18 17:09:00,2022-07-18 18:01:00
967,Wareneingang,Hochregallager,2022-07-18 07:11:00,2022-07-18 09:31:00
966,Hochregallager,Packplatz,2022-07-18 17:34:00,2022-07-18 17:48:00
966,Wareneingang,Hochregallager,2022-07-17 06:51:00,2022-07-17 09:25:00
741,Hochregallager,Packplatz,2022-07-18 18:04:00,2022-07-18 19:43:00
741,Wareneingang,Hochregallager,2022-07-18 10:03:00,2022-07-18 14:02:00
341,Hochregallager,Packplatz,2022-07-18 19:59:00,2022-07-18 20:36:00
341,Wareneingang,Hochregallager,2022-07-18 07:14:00,2022-07-18 09:13:00
273,Hochregallager,Packplatz,2022-07-18 14:08:00,2022-07-18 15:43:00
273,Wareneingang,Hochregallager,2022-07-18 05:50:00,2022-07-18 06:23:00
496,Hochregallager,Packplatz,2022-07-18 23:48:00,2022-07-19 00:05:00
496,Wareneingang,Hochregallager,2022-07-18 05:21:00,2022-07-18 08:00:00
231,Hochregallager,Packplatz,2022-07-18 19:08:00,2022-07-18 20:02:00
231,Wareneingang,Hochregallager,2022-07-18 09:55:00,2022-07-18 11:45:00
830,Hochregallager,Packplatz,2022-07-18 16:59:00,2022-07-18 18:46:00
830,Wareneingang,Hochregallager,2022-07-18 01:13:00,2022-07-18 02:15:00
801,Hochregallager,Packplatz,2022-07-18 14:45:00,2022-07-18 17:41:00
801,Wareneingang,Hochregallager,2022-07-18 08:59:00,2022-07-18 11:45:00
200,Hochregallager,Packplatz,2022-07-18 16:56:00,2022-07-18 19:09:00
200,Wareneingang,Hochregallager,2022-07-18 01:49:00,2022-07-18 02:53:00
428,Hochregallager,Packplatz,2022-07-18 19:47:00,2022-07-18 20:52:00
428,Wareneingang,Hochregallager,2022-07-18 11:22:00,2022-07-18 13:26:00
884,Hochregallager,Packplatz,2022-07-18 17:30:00,2022-07-18 21:20:00
884,Wareneingang,Hochregallager,2022-07-18 10:03:00,2022-07-18 12:44:00
754,Hochregallager,Packplatz,2022-07-18 16:55:00,2022-07-18 19:33:00
754,Wareneingang,Hochregallager,2022-07-18 13:13:00,2022-07-18 14:29:00
668,Hochregallager,Packplatz,2022-07-18 17:25:00,2022-07-18 18:25:00
668,Wareneingang,Hochregallager,2022-07-18 11:23:00,2022-07-18 11:30:00
460,Hochregallager,Packplatz,2022-07-18 14:54:00,2022-07-18 18:33:00
460,Wareneingang,Hochregallager,2022-07-18 09:25:00,2022-07-18 09:34:00
764,Hochregallager,Packplatz,2022-07-18 17:44:00,2022-07-18 18:03:00
764,Wareneingang,Hochregallager,2022-07-18 17:26:00,2022-07-18 19:08:00
462,Hochregallager,Packplatz,2022-07-18 13:31:00,2022-07-18 17:12:00
462,Wareneingang,Hochregallager,2022-07-18 03:15:00,2022-07-18 03:24:00
798,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 19:21:00
798,Wareneingang,Hochregallager,2022-07-18 13:47:00,2022-07-18 15:09:00
251,Hochregallager,Packplatz,2022-07-18 15:59:00,2022-07-18 17:59:00
251,Wareneingang,Hochregallager,2022-07-18 14:26:00,2022-07-18 17:31:00
701,Hochregallager,Packplatz,2022-07-18 17:52:00,2022-07-18 18:10:00
701,Wareneingang,Hochregallager,2022-07-18 06:56:00,2022-07-18 10:11:00
896,Hochregallager,Packplatz,2022-07-18 19:28:00,2022-07-18 21:21:00
896,Wareneingang,Hochregallager,2022-07-18 17:02:00,2022-07-18 18:38:00
362,Hochregallager,Packplatz,2022-07-18 17:25:00,2022-07-18 18:55:00
362,Wareneingang,Hochregallager,2022-07-18 05:59:00,2022-07-18 06:56:00
929,Hochregallager,Packplatz,2022-07-18 13:53:00,2022-07-18 16:56:00
929,Wareneingang,Hochregallager,2022-07-18 13:17:00,2022-07-18 16:48:00
512,Hochregallager,Packplatz,2022-07-18 13:15:00,2022-07-18 17:11:00
512,Wareneingang,Hochregallager,2022-07-18 08:46:00,2022-07-18 11:21:00
403,Hochregallager,Packplatz,2022-07-18 17:27:00,2022-07-18 18:24:00
403,Wareneingang,Hochregallager,2022-07-18 08:30:00,2022-07-18 08:57:00
965,Hochregallager,Packplatz,2022-07-18 17:09:00,2022-07-18 17:31:00
965,Wareneingang,Hochregallager,2022-07-18 03:11:00,2022-07-18 06:14:00
345,Hochregallager,Packplatz,2022-07-18 13:52:00,2022-07-18 14:45:00
345,Wareneingang,Hochregallager,2022-07-17 21:44:00,2022-07-18 01:24:00
227,Hochregallager,Packplatz,2022-07-18 17:50:00,2022-07-18 20:12:00
227,Wareneingang,Hochregallager,2022-07-18 18:14:00,2022-07-18 18:50:00
683,Hochregallager,Packplatz,2022-07-18 15:29:00,2022-07-18 16:49:00
683,Wareneingang,Hochregallager,2022-07-18 18:01:00,2022-07-18 18:14:00
975,Hochregallager,Packplatz,2022-07-18 22:05:00,2022-07-18 23:16:00
975,Wareneingang,Hochregallager,2022-07-18 01:15:00,2022-07-18 02:38:00
246,Hochregallager,Packplatz,2022-07-18 13:04:00,2022-07-18 16:14:00
246,Wareneingang,Hochregallager,2022-07-18 14:45:00,2022-07-18 18:10:00
879,Hochregallager,Packplatz,2022-07-18 18:03:00,2022-07-18 18:57:00
879,Wareneingang,Hochregallager,2022-07-18 10:42:00,2022-07-18 11:44:00
667,Hochregallager,Packplatz,2022-07-18 14:50:00,2022-07-18 17:26:00
667,Wareneingang,Hochregallager,2022-07-18 05:22:00,2022-07-18 07:25:00
644,Hochregallager,Packplatz,2022-07-18 19:17:00,2022-07-18 19:38:00
644,Wareneingang,Hochregallager,2022-07-18 02:50:00,2022-07-18 04:47:00
133,Hochregallager,Packplatz,2022-07-18 10:13:00,2022-07-18 14:02:00
133,Wareneingang,Hochregallager,2022-07-18 03:19:00,2022-07-18 07:19:00
105,Hochregallager,Packplatz,2022-07-18 22:44:00,2022-07-18 23:56:00
105,Wareneingang,Hochregallager,2022-07-18 14:57:00,2022-07-18 15:10:00
990,Hochregallager,Packplatz,2022-07-18 22:26:00,2022-07-18 23:02:00
990,Wareneingang,Hochregallager,2022-07-17 13:09:00,2022-07-17 14:54:00
946,Hochregallager,Packplatz,2022-07-18 18:24:00,2022-07-18 19:36:00
946,Wareneingang,Hochregallager,2022-07-18 06:36:00,2022-07-18 07:23:00
853,Hochregallager,Packplatz,2022-07-18 10:17:00,2022-07-18 13:38:00
853,Wareneingang,Hochregallager,2022-07-18 08:32:00,2022-07-18 11:14:00
899,Hochregallager,Packplatz,2022-07-18 16:47:00,2022-07-18 19:35:00
899,Wareneingang,Hochregallager,2022-07-17 21:08:00,2022-07-17 21:47:00
112,Hochregallager,Packplatz,2022-07-18 15:22:00,2022-07-18 16:49:00
112,Wareneingang,Hochregallager,2022-07-18 14:59:00,2022-07-18 15:18:00
187,Hochregallager,Packplatz,2022-07-18 18:36:00,2022-07-18 19:04:00
187,Wareneingang,Hochregallager,2022-07-18 09:37:00,2022-07-18 09:44:00
548,Hochregallager,Packplatz,2022-07-18 18:50:00,2022-07-18 22:01:00
548,Wareneingang,Hochregallager,2022-07-18 00:27:00,2022-07-18 00:38:00
647,Hochregallager,Packplatz,2022-07-18 14:10:00,2022-07-18 15:24:00
647,Wareneingang,Hochregallager,2022-07-18 06:28:00,2022-07-18 09:21:00
904,Hochregallager,Packplatz,2022-07-18 10:35:00,2022-07-18 13:55:00
904,Wareneingang,Hochregallager,2022-07-18 15:43:00,2022-07-18 16:59:00
290,Hochregallager,Packplatz,2022-07-18 18:29:00,2022-07-18 19:49:00
290,Wareneingang,Hochregallager,2022-07-18 15:44:00,2022-07-18 16:27:00
952,Hochregallager,Packplatz,2022-07-18 11:02:00,2022-07-18 14:34:00
952,Wareneingang,Hochregallager,2022-07-18 16:56:00,2022-07-18 17:17:00
348,Hochregallager,Packplatz,2022-07-18 15:08:00,2022-07-18 16:14:00
348,Wareneingang,Hochregallager,2022-07-18 07:22:00,2022-07-18 09:02:00
456,Hochregallager,Packplatz,2022-07-18 20:03:00,2022-07-18 22:16:00
456,Wareneingang,Hochregallager,2022-07-18 07:57:00,2022-07-18 09:02:00
442,Hochregallager,Packplatz,2022-07-18 15:43:00,2022-07-18 19:11:00
442,Wareneingang,Hochregallager,2022-07-18 07:43:00,2022-07-18 11:25:00
732,Hochregallager,Packplatz,2022-07-18 18:02:00,2022-07-18 19:54:00
732,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 15:21:00
772,Hochregallager,Packplatz,2022-07-18 19:49:00,2022-07-18 20:26:00
772,Wareneingang,Hochregallager,2022-07-18 13:54:00,2022-07-18 14:51:00
760,Hochregallager,Packplatz,2022-07-18 17:46:00,2022-07-18 19:20:00
760,Wareneingang,Hochregallager,2022-07-18 06:57:00,2022-07-18 08:07:00
477,Hochregallager,Packplatz,2022-07-18 17:25:00,2022-07-18 17:46:00
477,Wareneingang,Hochregallager,2022-07-18 08:50:00,2022-07-18 08:57:00
334,Hochregallager,Packplatz,2022-07-18 21:26:00,2022-07-18 21:48:00
334,Wareneingang,Hochregallager,2022-07-18 08:37:00,2022-07-18 09:11:00
145,Hochregallager,Packplatz,2022-07-18 17:23:00,2022-07-18 20:22:00
145,Wareneingang,Hochregallager,2022-07-18 11:35:00,2022-07-18 13:46:00
624,Hochregallager,Packplatz,2022-07-18 13:26:00,2022-07-18 15:17:00
624,Wareneingang,Hochregallager,2022-07-18 02:52:00,2022-07-18 03:54:00
652,Hochregallager,Packplatz,2022-07-18 15:45:00,2022-07-18 16:41:00
652,Wareneingang,Hochregallager,2022-07-18 08:52:00,2022-07-18 10:09:00
632,Hochregallager,Packplatz,2022-07-18 17:10:00,2022-07-18 20:12:00
632,Wareneingang,Hochregallager,2022-07-18 08:07:00,2022-07-18 11:58:00
197,Hochregallager,Packplatz,2022-07-18 22:00:00,2022-07-18 22:14:00
197,Wareneingang,Hochregallager,2022-07-18 17:07:00,2022-07-18 17:10:00
968,Hochregallager,Packplatz,2022-07-18 12:05:00,2022-07-18 14:05:00
968,Wareneingang,Hochregallager,2022-07-18 13:31:00,2022-07-18 16:14:00
530,Hochregallager,Packplatz,2022-07-18 20:36:00,2022-07-18 22:11:00
530,Wareneingang,Hochregallager,2022-07-18 18:34:00,2022-07-18 21:09:00
