Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
8491,65,18.07.2022 20:24,18.07.2022 22:20,18.07.2022 20:54,882,Packplatz 01,18.07.2022 16:37,118,Hochregallager,Packplatz,2022-07-18 12:37:00,2022-07-18 14:51:00
8500,50,19.07.2022 01:19,19.07.2022 03:30,19.07.2022 01:49,329,Packplatz 02,18.07.2022 23:13,21,Wareneingang,Hochregallager,2022-07-17 18:11:00,2022-07-17 20:37:00
8500,50,19.07.2022 01:19,19.07.2022 03:30,19.07.2022 01:49,329,Packplatz 02,18.07.2022 23:13,21,Hochregallager,Packplatz,2022-07-18 20:27:00,2022-07-18 20:51:00
8503,48,18.07.2022 21:56,18.07.2022 23:17,18.07.2022 22:26,667,Packplatz 03,18.07.2022 19:00,309,Wareneingang,Hochregallager,2022-07-18 05:22:00,2022-07-18 07:25:00
8503,48,18.07.2022 21:56,18.07.2022 23:17,18.07.2022 22:26,667,Packplatz 03,18.07.2022 19:00,309,Hochregallager,Packplatz,2022-07-18 14:50:00,2022-07-18 17:26:00
8504,21,18.07.2022 23:28,19.07.2022 02:11,18.07.2022 23:58,735,Packplatz 01,18.07.2022 19:17,116,Wareneingang,Hochregallager,2022-07-18 04:02:00,2022-07-18 05:03:00
8504,97,18.07.2022 20:07,18.07.2022 20:30,18.07.2022 20:37,735,Packplatz 01,18.07.2022 19:17,116,Wareneingang,Hochregallager,2022-07-18 04:02:00,2022-07-18 05:03:00
8504,21,18.07.2022 23:28,19.07.2022 02:11,18.07.2022 23:58,773,Packplatz 05,18.07.2022 20:38,2,Hochregallager,Packplatz,2022-07-18 12:51:00,2022-07-18 14:48:00
8504,97,18.07.2022 20:07,18.07.2022 20:30,18.07.2022 20:37,773,Packplatz 05,18.07.2022 20:38,2,Hochregallager,Packplatz,2022-07-18 12:51:00,2022-07-18 14:48:00
8504,21,18.07.2022 23:28,19.07.2022 02:11,18.07.2022 23:58,773,Packplatz 05,18.07.2022 20:38,2,Wareneingang,Hochregallager,2022-07-18 14:02:00,2022-07-18 14:39:00
8504,97,18.07.2022 20:07,18.07.2022 20:30,18.07.2022 20:37,773,Packplatz 05,18.07.2022 20:38,2,Wareneingang,Hochregallager,2022-07-18 14:02:00,2022-07-18 14:39:00
8504,21,18.07.2022 23:28,19.07.2022 02:11,18.07.2022 23:58,735,Packplatz 01,18.07.2022 19:17,116,Hochregallager,Packplatz,2022-07-18 19:21:00,2022-07-18 22:47:00
8504,97,18.07.2022 20:07,18.07.2022 20:30,18.07.2022 20:37,735,Packplatz 01,18.07.2022 19:17,116,Hochregallager,Packplatz,2022-07-18 19:21:00,2022-07-18 22:47:00
8512,71,18.07.2022 21:39,18.07.2022 22:31,18.07.2022 22:09,477,Packplatz 10,18.07.2022 21:09,474,Wareneingang,Hochregallager,2022-07-18 08:50:00,2022-07-18 08:57:00
8512,71,18.07.2022 21:39,18.07.2022 22:31,18.07.2022 22:09,477,Packplatz 10,18.07.2022 21:09,474,Hochregallager,Packplatz,2022-07-18 17:25:00,2022-07-18 17:46:00
8520,59,19.07.2022 01:07,19.07.2022 01:24,19.07.2022 01:37,921,Packplatz 01,18.07.2022 21:20,170,Wareneingang,Hochregallager,2022-07-18 12:58:00,2022-07-18 13:49:00
8520,59,19.07.2022 01:07,19.07.2022 01:24,19.07.2022 01:37,921,Packplatz 01,18.07.2022 21:20,170,Hochregallager,Packplatz,2022-07-18 15:42:00,2022-07-18 18:56:00
8536,82,18.07.2022 20:58,18.07.2022 22:27,18.07.2022 21:28,643,Packplatz 04,18.07.2022 17:37,498,Wareneingang,Hochregallager,2022-07-18 02:44:00,2022-07-18 05:21:00
8536,82,18.07.2022 20:58,18.07.2022 22:27,18.07.2022 21:28,643,Packplatz 04,18.07.2022 17:37,498,Hochregallager,Packplatz,2022-07-18 14:05:00,2022-07-18 17:30:00
8540,29,18.07.2022 21:04,18.07.2022 23:06,18.07.2022 21:34,532,Packplatz 06,18.07.2022 18:08,115,Wareneingang,Hochregallager,2022-07-17 23:42:00,2022-07-18 03:05:00
8540,29,18.07.2022 21:04,18.07.2022 23:06,18.07.2022 21:34,532,Packplatz 06,18.07.2022 18:08,115,Hochregallager,Packplatz,2022-07-18 20:23:00,2022-07-18 22:06:00
8545,28,18.07.2022 21:32,19.07.2022 01:13,18.07.2022 22:02,681,Packplatz 07,18.07.2022 19:21,252,Hochregallager,Packplatz,2022-07-18 11:35:00,2022-07-18 15:27:00
8545,28,18.07.2022 21:32,19.07.2022 01:13,18.07.2022 22:02,681,Packplatz 07,18.07.2022 19:21,252,Wareneingang,Hochregallager,2022-07-18 12:30:00,2022-07-18 13:54:00
8563,88,18.07.2022 22:45,18.07.2022 22:51,18.07.2022 23:15,111,Packplatz 07,18.07.2022 18:49,478,Hochregallager,Packplatz,2022-07-18 12:40:00,2022-07-18 16:02:00
8563,88,18.07.2022 22:45,18.07.2022 22:51,18.07.2022 23:15,111,Packplatz 07,18.07.2022 18:49,478,Wareneingang,Hochregallager,2022-07-18 13:11:00,2022-07-18 16:39:00
8570,59,18.07.2022 19:05,18.07.2022 22:55,18.07.2022 19:35,719,Packplatz 10,18.07.2022 16:09,15,Wareneingang,Hochregallager,2022-07-18 03:12:00,2022-07-18 06:25:00
8570,59,18.07.2022 19:05,18.07.2022 22:55,18.07.2022 19:35,719,Packplatz 10,18.07.2022 16:09,15,Hochregallager,Packplatz,2022-07-18 13:49:00,2022-07-18 15:57:00
8574,98,18.07.2022 21:51,19.07.2022 00:48,18.07.2022 22:21,503,Packplatz 02,18.07.2022 20:18,79,Wareneingang,Hochregallager,2022-07-18 01:41:00,2022-07-18 02:29:00
8574,28,18.07.2022 23:49,19.07.2022 03:48,19.07.2022 00:19,503,Packplatz 02,18.07.2022 20:18,79,Wareneingang,Hochregallager,2022-07-18 01:41:00,2022-07-18 02:29:00
8574,98,18.07.2022 21:51,19.07.2022 00:48,18.07.2022 22:21,674,Packplatz 05,18.07.2022 22:58,281,Wareneingang,Hochregallager,2022-07-18 06:21:00,2022-07-18 09:42:00
8574,28,18.07.2022 23:49,19.07.2022 03:48,19.07.2022 00:19,674,Packplatz 05,18.07.2022 22:58,281,Wareneingang,Hochregallager,2022-07-18 06:21:00,2022-07-18 09:42:00
8574,98,18.07.2022 21:51,19.07.2022 00:48,18.07.2022 22:21,503,Packplatz 02,18.07.2022 20:18,79,Hochregallager,Packplatz,2022-07-18 17:15:00,2022-07-18 19:02:00
8574,28,18.07.2022 23:49,19.07.2022 03:48,19.07.2022 00:19,503,Packplatz 02,18.07.2022 20:18,79,Hochregallager,Packplatz,2022-07-18 17:15:00,2022-07-18 19:02:00
8574,98,18.07.2022 21:51,19.07.2022 00:48,18.07.2022 22:21,674,Packplatz 05,18.07.2022 22:58,281,Hochregallager,Packplatz,2022-07-18 20:26:00,2022-07-18 21:12:00
8574,28,18.07.2022 23:49,19.07.2022 03:48,19.07.2022 00:19,674,Packplatz 05,18.07.2022 22:58,281,Hochregallager,Packplatz,2022-07-18 20:26:00,2022-07-18 21:12:00
8584,83,18.07.2022 17:25,18.07.2022 19:09,18.07.2022 17:55,784,Packplatz 04,18.07.2022 13:38,240,Wareneingang,Hochregallager,2022-07-18 05:07:00,2022-07-18 08:42:00
8584,83,18.07.2022 17:25,18.07.2022 19:09,18.07.2022 17:55,784,Packplatz 04,18.07.2022 13:38,240,Hochregallager,Packplatz,2022-07-18 18:05:00,2022-07-18 19:22:00
8608,30,18.07.2022 23:42,19.07.2022 03:36,19.07.2022 00:12,244,Packplatz 02,18.07.2022 21:46,175,Wareneingang,Hochregallager,2022-07-18 06:42:00,2022-07-18 08:42:00
8608,30,18.07.2022 23:42,19.07.2022 03:36,19.07.2022 00:12,244,Packplatz 02,18.07.2022 21:46,175,Hochregallager,Packplatz,2022-07-18 13:31:00,2022-07-18 14:27:00
8620,84,18.07.2022 21:45,18.07.2022 23:42,18.07.2022 22:15,407,Packplatz 01,18.07.2022 20:10,402,Wareneingang,Hochregallager,2022-07-18 02:31:00,2022-07-18 04:45:00
8620,84,18.07.2022 21:45,18.07.2022 23:42,18.07.2022 22:15,407,Packplatz 01,18.07.2022 20:10,402,Hochregallager,Packplatz,2022-07-18 17:24:00,2022-07-18 19:08:00
8630,70,18.07.2022 20:46,18.07.2022 23:43,18.07.2022 21:16,474,Packplatz 04,18.07.2022 19:23,131,Wareneingang,Hochregallager,2022-07-18 13:06:00,2022-07-18 13:49:00
8630,70,18.07.2022 20:46,18.07.2022 23:43,18.07.2022 21:16,474,Packplatz 04,18.07.2022 19:23,131,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 19:05:00
8632,38,18.07.2022 22:32,19.07.2022 02:07,18.07.2022 23:02,766,Packplatz 06,18.07.2022 20:59,478,Wareneingang,Hochregallager,2022-07-18 13:33:00,2022-07-18 17:02:00
8632,38,18.07.2022 22:32,19.07.2022 02:07,18.07.2022 23:02,766,Packplatz 06,18.07.2022 20:59,478,Hochregallager,Packplatz,2022-07-18 14:04:00,2022-07-18 17:45:00
8641,19,18.07.2022 22:23,18.07.2022 22:51,18.07.2022 22:53,210,Packplatz 08,18.07.2022 20:20,326,Wareneingang,Hochregallager,2022-07-18 09:26:00,2022-07-18 10:39:00
8641,19,18.07.2022 22:23,18.07.2022 22:51,18.07.2022 22:53,210,Packplatz 08,18.07.2022 20:20,326,Hochregallager,Packplatz,2022-07-18 14:46:00,2022-07-18 17:05:00
8656,35,18.07.2022 19:21,18.07.2022 22:49,18.07.2022 19:51,212,Packplatz 04,18.07.2022 16:09,358,Wareneingang,Hochregallager,2022-07-18 04:27:00,2022-07-18 06:27:00
8656,58,18.07.2022 19:38,18.07.2022 22:33,18.07.2022 20:08,212,Packplatz 04,18.07.2022 16:09,358,Wareneingang,Hochregallager,2022-07-18 04:27:00,2022-07-18 06:27:00
8656,35,18.07.2022 19:21,18.07.2022 22:49,18.07.2022 19:51,404,Packplatz 07,18.07.2022 17:02,404,Wareneingang,Hochregallager,2022-07-18 06:27:00,2022-07-18 07:30:00
8656,58,18.07.2022 19:38,18.07.2022 22:33,18.07.2022 20:08,404,Packplatz 07,18.07.2022 17:02,404,Wareneingang,Hochregallager,2022-07-18 06:27:00,2022-07-18 07:30:00
8656,35,18.07.2022 19:21,18.07.2022 22:49,18.07.2022 19:51,404,Packplatz 07,18.07.2022 17:02,404,Hochregallager,Packplatz,2022-07-18 13:12:00,2022-07-18 15:26:00
8656,58,18.07.2022 19:38,18.07.2022 22:33,18.07.2022 20:08,404,Packplatz 07,18.07.2022 17:02,404,Hochregallager,Packplatz,2022-07-18 13:12:00,2022-07-18 15:26:00
8656,35,18.07.2022 19:21,18.07.2022 22:49,18.07.2022 19:51,212,Packplatz 04,18.07.2022 16:09,358,Hochregallager,Packplatz,2022-07-18 16:54:00,2022-07-18 16:59:00
8656,58,18.07.2022 19:38,18.07.2022 22:33,18.07.2022 20:08,212,Packplatz 04,18.07.2022 16:09,358,Hochregallager,Packplatz,2022-07-18 16:54:00,2022-07-18 16:59:00
8662,14,18.07.2022 19:53,18.07.2022 22:55,18.07.2022 20:23,179,Packplatz 02,18.07.2022 18:21,484,Wareneingang,Hochregallager,2022-07-18 09:27:00,2022-07-18 11:45:00
8662,14,18.07.2022 19:53,18.07.2022 22:55,18.07.2022 20:23,179,Packplatz 02,18.07.2022 18:21,484,Hochregallager,Packplatz,2022-07-18 13:38:00,2022-07-18 15:32:00
8692,62,18.07.2022 23:18,19.07.2022 00:01,18.07.2022 23:48,686,Packplatz 10,18.07.2022 21:28,291,Wareneingang,Hochregallager,2022-07-18 13:19:00,2022-07-18 14:38:00
8692,62,18.07.2022 23:18,19.07.2022 00:01,18.07.2022 23:48,686,Packplatz 10,18.07.2022 21:28,291,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00
8716,99,18.07.2022 21:54,18.07.2022 22:55,18.07.2022 22:24,517,Packplatz 02,18.07.2022 19:36,179,Wareneingang,Hochregallager,2022-07-18 08:34:00,2022-07-18 11:24:00
8716,99,18.07.2022 21:54,18.07.2022 22:55,18.07.2022 22:24,517,Packplatz 02,18.07.2022 19:36,179,Hochregallager,Packplatz,2022-07-18 17:33:00,2022-07-18 18:18:00
8745,88,19.07.2022 01:26,19.07.2022 03:27,19.07.2022 01:56,737,Packplatz 08,18.07.2022 23:38,283,Wareneingang,Hochregallager,2022-07-18 11:29:00,2022-07-18 12:30:00
8745,88,19.07.2022 01:26,19.07.2022 03:27,19.07.2022 01:56,737,Packplatz 08,18.07.2022 23:38,283,Hochregallager,Packplatz,2022-07-18 21:58:00,2022-07-18 23:16:00
8746,20,19.07.2022 00:15,19.07.2022 04:13,19.07.2022 00:45,471,Packplatz 08,18.07.2022 23:01,440,Wareneingang,Hochregallager,2022-07-18 13:26:00,2022-07-18 15:35:00
8746,20,19.07.2022 00:15,19.07.2022 04:13,19.07.2022 00:45,471,Packplatz 08,18.07.2022 23:01,440,Hochregallager,Packplatz,2022-07-18 14:35:00,2022-07-18 16:00:00
8752,52,19.07.2022 00:43,19.07.2022 02:37,19.07.2022 01:13,127,Packplatz 07,18.07.2022 23:05,337,Hochregallager,Packplatz,2022-07-18 14:50:00,2022-07-18 17:02:00
8752,52,19.07.2022 00:43,19.07.2022 02:37,19.07.2022 01:13,127,Packplatz 07,18.07.2022 23:05,337,Wareneingang,Hochregallager,2022-07-18 16:52:00,2022-07-18 18:38:00
8775,63,19.07.2022 01:31,19.07.2022 02:55,19.07.2022 02:01,974,Packplatz 03,18.07.2022 22:03,494,Wareneingang,Hochregallager,2022-07-18 05:44:00,2022-07-18 07:14:00
8775,63,19.07.2022 01:31,19.07.2022 02:55,19.07.2022 02:01,974,Packplatz 03,18.07.2022 22:03,494,Hochregallager,Packplatz,2022-07-18 15:08:00,2022-07-18 16:23:00
8784,83,18.07.2022 21:44,19.07.2022 00:46,18.07.2022 22:14,405,Packplatz 10,18.07.2022 18:44,180,Wareneingang,Hochregallager,2022-07-18 06:50:00,2022-07-18 09:44:00
8784,83,18.07.2022 21:44,19.07.2022 00:46,18.07.2022 22:14,405,Packplatz 10,18.07.2022 18:44,180,Hochregallager,Packplatz,2022-07-18 15:37:00,2022-07-18 17:21:00
8785,10,18.07.2022 18:39,18.07.2022 19:31,18.07.2022 19:09,862,Packplatz 09,18.07.2022 17:19,214,Wareneingang,Hochregallager,2022-07-18 03:49:00,2022-07-18 05:18:00
8785,10,18.07.2022 18:39,18.07.2022 19:31,18.07.2022 19:09,862,Packplatz 09,18.07.2022 17:19,214,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 16:24:00
8786,39,18.07.2022 20:13,18.07.2022 22:23,18.07.2022 20:43,794,Packplatz 03,18.07.2022 18:49,200,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 12:12:00
8786,39,18.07.2022 20:13,18.07.2022 22:23,18.07.2022 20:43,794,Packplatz 03,18.07.2022 18:49,200,Hochregallager,Packplatz,2022-07-18 14:07:00,2022-07-18 16:51:00
8791,51,18.07.2022 22:29,18.07.2022 22:56,18.07.2022 22:59,527,Packplatz 04,18.07.2022 20:32,492,Wareneingang,Hochregallager,2022-07-18 09:51:00,2022-07-18 10:53:00
8791,51,18.07.2022 22:29,18.07.2022 22:56,18.07.2022 22:59,527,Packplatz 04,18.07.2022 20:32,492,Hochregallager,Packplatz,2022-07-18 15:54:00,2022-07-18 16:50:00
8809,56,18.07.2022 22:32,19.07.2022 00:40,18.07.2022 23:02,784,Packplatz 04,18.07.2022 20:40,340,Wareneingang,Hochregallager,2022-07-18 05:07:00,2022-07-18 08:42:00
8809,56,18.07.2022 22:32,19.07.2022 00:40,18.07.2022 23:02,784,Packplatz 04,18.07.2022 20:40,340,Hochregallager,Packplatz,2022-07-18 18:05:00,2022-07-18 19:22:00
8815,49,18.07.2022 21:14,18.07.2022 21:23,18.07.2022 21:44,165,Packplatz 10,18.07.2022 19:20,85,Wareneingang,Hochregallager,2022-07-18 18:11:00,2022-07-18 18:49:00
8815,49,18.07.2022 21:14,18.07.2022 21:23,18.07.2022 21:44,165,Packplatz 10,18.07.2022 19:20,85,Hochregallager,Packplatz,2022-07-18 18:28:00,2022-07-18 18:42:00
8818,97,19.07.2022 00:45,19.07.2022 03:06,19.07.2022 01:15,344,Packplatz 07,18.07.2022 23:24,443,Hochregallager,Packplatz,2022-07-18 16:38:00,2022-07-18 19:56:00
8818,97,19.07.2022 00:45,19.07.2022 03:06,19.07.2022 01:15,344,Packplatz 07,18.07.2022 23:24,443,Wareneingang,Hochregallager,2022-07-18 17:04:00,2022-07-18 17:41:00
8844,35,18.07.2022 18:27,18.07.2022 21:52,18.07.2022 18:57,867,Packplatz 04,18.07.2022 14:45,327,Wareneingang,Hochregallager,2022-07-17 16:27:00,2022-07-17 20:01:00
8844,35,18.07.2022 18:27,18.07.2022 21:52,18.07.2022 18:57,867,Packplatz 04,18.07.2022 14:45,327,Hochregallager,Packplatz,2022-07-18 10:43:00,2022-07-18 13:58:00
8845,64,18.07.2022 22:09,19.07.2022 00:32,18.07.2022 22:39,738,Packplatz 04,18.07.2022 20:09,410,Wareneingang,Hochregallager,2022-07-18 03:52:00,2022-07-18 05:28:00
8845,64,18.07.2022 22:09,19.07.2022 00:32,18.07.2022 22:39,738,Packplatz 04,18.07.2022 20:09,410,Hochregallager,Packplatz,2022-07-18 21:48:00,2022-07-19 00:37:00
8859,44,18.07.2022 23:11,18.07.2022 23:57,18.07.2022 23:41,352,Packplatz 03,18.07.2022 20:15,31,Wareneingang,Hochregallager,2022-07-18 13:23:00,2022-07-18 16:47:00
8859,44,18.07.2022 23:11,18.07.2022 23:57,18.07.2022 23:41,352,Packplatz 03,18.07.2022 20:15,31,Hochregallager,Packplatz,2022-07-18 14:07:00,2022-07-18 14:59:00
8866,77,18.07.2022 21:03,18.07.2022 23:00,18.07.2022 21:33,358,Packplatz 10,18.07.2022 20:42,353,Wareneingang,Hochregallager,2022-07-18 03:53:00,2022-07-18 05:31:00
8866,77,18.07.2022 21:03,18.07.2022 23:00,18.07.2022 21:33,358,Packplatz 10,18.07.2022 20:42,353,Hochregallager,Packplatz,2022-07-18 12:07:00,2022-07-18 15:15:00
8888,96,18.07.2022 23:54,19.07.2022 01:35,19.07.2022 00:24,316,Packplatz 06,18.07.2022 20:26,192,Wareneingang,Hochregallager,2022-07-18 04:57:00,2022-07-18 07:49:00
8888,96,18.07.2022 23:54,19.07.2022 01:35,19.07.2022 00:24,316,Packplatz 06,18.07.2022 20:26,192,Hochregallager,Packplatz,2022-07-18 16:07:00,2022-07-18 16:32:00
8890,99,18.07.2022 20:19,18.07.2022 21:58,18.07.2022 20:49,380,Packplatz 06,18.07.2022 19:48,208,Wareneingang,Hochregallager,2022-07-18 09:15:00,2022-07-18 12:49:00
8890,99,18.07.2022 20:19,18.07.2022 21:58,18.07.2022 20:49,380,Packplatz 06,18.07.2022 19:48,208,Hochregallager,Packplatz,2022-07-18 15:18:00,2022-07-18 15:48:00
8896,46,18.07.2022 21:28,18.07.2022 21:55,18.07.2022 21:58,627,Packplatz 08,18.07.2022 21:02,180,Wareneingang,Hochregallager,2022-07-18 05:42:00,2022-07-18 06:14:00
8896,46,18.07.2022 21:28,18.07.2022 21:55,18.07.2022 21:58,627,Packplatz 08,18.07.2022 21:02,180,Hochregallager,Packplatz,2022-07-18 14:55:00,2022-07-18 17:21:00
8914,87,18.07.2022 19:27,18.07.2022 21:52,18.07.2022 19:57,170,Packplatz 01,18.07.2022 16:58,35,Wareneingang,Hochregallager,2022-07-18 07:34:00,2022-07-18 07:36:00
8914,87,18.07.2022 19:27,18.07.2022 21:52,18.07.2022 19:57,170,Packplatz 01,18.07.2022 16:58,35,Hochregallager,Packplatz,2022-07-18 12:24:00,2022-07-18 16:22:00
8917,67,18.07.2022 19:21,18.07.2022 20:01,18.07.2022 19:51,148,Packplatz 05,18.07.2022 17:35,223,Wareneingang,Hochregallager,2022-07-18 07:20:00,2022-07-18 07:35:00
8917,23,18.07.2022 22:01,19.07.2022 01:08,18.07.2022 22:31,148,Packplatz 05,18.07.2022 17:35,223,Wareneingang,Hochregallager,2022-07-18 07:20:00,2022-07-18 07:35:00
8917,67,18.07.2022 19:21,18.07.2022 20:01,18.07.2022 19:51,782,Packplatz 08,18.07.2022 18:51,464,Wareneingang,Hochregallager,2022-07-18 09:55:00,2022-07-18 10:44:00
8917,23,18.07.2022 22:01,19.07.2022 01:08,18.07.2022 22:31,782,Packplatz 08,18.07.2022 18:51,464,Wareneingang,Hochregallager,2022-07-18 09:55:00,2022-07-18 10:44:00
8917,67,18.07.2022 19:21,18.07.2022 20:01,18.07.2022 19:51,148,Packplatz 05,18.07.2022 17:35,223,Hochregallager,Packplatz,2022-07-18 10:52:00,2022-07-18 13:23:00
8917,23,18.07.2022 22:01,19.07.2022 01:08,18.07.2022 22:31,148,Packplatz 05,18.07.2022 17:35,223,Hochregallager,Packplatz,2022-07-18 10:52:00,2022-07-18 13:23:00
8917,67,18.07.2022 19:21,18.07.2022 20:01,18.07.2022 19:51,782,Packplatz 08,18.07.2022 18:51,464,Hochregallager,Packplatz,2022-07-18 18:43:00,2022-07-18 19:05:00
8917,23,18.07.2022 22:01,19.07.2022 01:08,18.07.2022 22:31,782,Packplatz 08,18.07.2022 18:51,464,Hochregallager,Packplatz,2022-07-18 18:43:00,2022-07-18 19:05:00
8920,53,19.07.2022 00:42,19.07.2022 02:56,19.07.2022 01:12,884,Packplatz 04,19.07.2022 00:02,419,Wareneingang,Hochregallager,2022-07-18 10:03:00,2022-07-18 12:44:00
8920,53,19.07.2022 00:42,19.07.2022 02:56,19.07.2022 01:12,884,Packplatz 04,19.07.2022 00:02,419,Hochregallager,Packplatz,2022-07-18 17:30:00,2022-07-18 21:20:00
8926,75,18.07.2022 21:19,18.07.2022 21:53,18.07.2022 21:49,635,Packplatz 01,18.07.2022 19:40,148,Wareneingang,Hochregallager,2022-07-18 08:36:00,2022-07-18 11:04:00
8926,75,18.07.2022 21:19,18.07.2022 21:53,18.07.2022 21:49,635,Packplatz 01,18.07.2022 19:40,148,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:20:00
8936,44,19.07.2022 00:13,19.07.2022 01:56,19.07.2022 00:43,775,Packplatz 02,18.07.2022 23:44,70,Wareneingang,Hochregallager,2022-07-18 08:16:00,2022-07-18 09:23:00
8936,44,19.07.2022 00:13,19.07.2022 01:56,19.07.2022 00:43,775,Packplatz 02,18.07.2022 23:44,70,Hochregallager,Packplatz,2022-07-18 12:58:00,2022-07-18 15:32:00
8952,39,19.07.2022 02:47,19.07.2022 06:08,19.07.2022 03:17,563,Packplatz 08,18.07.2022 23:02,273,Wareneingang,Hochregallager,2022-07-18 15:08:00,2022-07-18 16:15:00
8952,39,19.07.2022 02:47,19.07.2022 06:08,19.07.2022 03:17,563,Packplatz 08,18.07.2022 23:02,273,Hochregallager,Packplatz,2022-07-18 20:32:00,2022-07-18 21:03:00
8970,64,18.07.2022 22:29,19.07.2022 01:24,18.07.2022 22:59,211,Packplatz 06,18.07.2022 20:33,468,Wareneingang,Hochregallager,2022-07-18 08:41:00,2022-07-18 09:20:00
8970,64,18.07.2022 22:29,19.07.2022 01:24,18.07.2022 22:59,211,Packplatz 06,18.07.2022 20:33,468,Hochregallager,Packplatz,2022-07-18 14:00:00,2022-07-18 16:50:00
8976,72,18.07.2022 23:46,19.07.2022 02:50,19.07.2022 00:16,788,Packplatz 02,18.07.2022 20:40,223,Wareneingang,Hochregallager,2022-07-18 09:32:00,2022-07-18 12:20:00
8976,72,18.07.2022 23:46,19.07.2022 02:50,19.07.2022 00:16,788,Packplatz 02,18.07.2022 20:40,223,Hochregallager,Packplatz,2022-07-18 14:20:00,2022-07-18 16:52:00
8988,25,19.07.2022 00:07,19.07.2022 00:50,19.07.2022 00:37,890,Packplatz 04,18.07.2022 23:23,386,Wareneingang,Hochregallager,2022-07-18 13:53:00,2022-07-18 14:10:00
8988,25,19.07.2022 00:07,19.07.2022 00:50,19.07.2022 00:37,890,Packplatz 04,18.07.2022 23:23,386,Hochregallager,Packplatz,2022-07-18 17:52:00,2022-07-18 20:09:00
8990,29,19.07.2022 01:21,19.07.2022 03:30,19.07.2022 01:51,919,Packplatz 06,18.07.2022 22:52,250,Wareneingang,Hochregallager,2022-07-18 06:15:00,2022-07-18 06:57:00
8990,29,19.07.2022 01:21,19.07.2022 03:30,19.07.2022 01:51,919,Packplatz 06,18.07.2022 22:52,250,Hochregallager,Packplatz,2022-07-18 19:20:00,2022-07-18 21:15:00
8998,97,18.07.2022 21:54,19.07.2022 00:41,18.07.2022 22:24,293,Packplatz 10,18.07.2022 19:20,65,Wareneingang,Hochregallager,2022-07-17 20:40:00,2022-07-17 21:29:00
8998,97,18.07.2022 21:54,19.07.2022 00:41,18.07.2022 22:24,293,Packplatz 10,18.07.2022 19:20,65,Hochregallager,Packplatz,2022-07-18 12:42:00,2022-07-18 14:58:00
9002,33,18.07.2022 23:27,19.07.2022 03:14,18.07.2022 23:57,735,Packplatz 05,18.07.2022 23:20,362,Wareneingang,Hochregallager,2022-07-18 04:02:00,2022-07-18 05:03:00
9002,33,18.07.2022 23:27,19.07.2022 03:14,18.07.2022 23:57,735,Packplatz 05,18.07.2022 23:20,362,Hochregallager,Packplatz,2022-07-18 19:21:00,2022-07-18 22:47:00
9004,14,18.07.2022 21:16,18.07.2022 23:12,18.07.2022 21:46,334,Packplatz 03,18.07.2022 22:43,447,Wareneingang,Hochregallager,2022-07-18 08:37:00,2022-07-18 09:11:00
9004,52,18.07.2022 23:53,19.07.2022 00:33,19.07.2022 00:23,334,Packplatz 03,18.07.2022 22:43,447,Wareneingang,Hochregallager,2022-07-18 08:37:00,2022-07-18 09:11:00
9004,14,18.07.2022 21:16,18.07.2022 23:12,18.07.2022 21:46,710,Packplatz 01,18.07.2022 18:43,456,Wareneingang,Hochregallager,2022-07-18 12:25:00,2022-07-18 15:18:00
9004,52,18.07.2022 23:53,19.07.2022 00:33,19.07.2022 00:23,710,Packplatz 01,18.07.2022 18:43,456,Wareneingang,Hochregallager,2022-07-18 12:25:00,2022-07-18 15:18:00
9004,14,18.07.2022 21:16,18.07.2022 23:12,18.07.2022 21:46,710,Packplatz 01,18.07.2022 18:43,456,Hochregallager,Packplatz,2022-07-18 14:35:00,2022-07-18 17:14:00
9004,52,18.07.2022 23:53,19.07.2022 00:33,19.07.2022 00:23,710,Packplatz 01,18.07.2022 18:43,456,Hochregallager,Packplatz,2022-07-18 14:35:00,2022-07-18 17:14:00
9004,14,18.07.2022 21:16,18.07.2022 23:12,18.07.2022 21:46,334,Packplatz 03,18.07.2022 22:43,447,Hochregallager,Packplatz,2022-07-18 21:26:00,2022-07-18 21:48:00
9004,52,18.07.2022 23:53,19.07.2022 00:33,19.07.2022 00:23,334,Packplatz 03,18.07.2022 22:43,447,Hochregallager,Packplatz,2022-07-18 21:26:00,2022-07-18 21:48:00
9022,44,18.07.2022 23:48,19.07.2022 00:05,19.07.2022 00:18,378,Packplatz 07,18.07.2022 20:09,474,Wareneingang,Hochregallager,2022-07-18 09:49:00,2022-07-18 10:20:00
9022,44,18.07.2022 23:48,19.07.2022 00:05,19.07.2022 00:18,378,Packplatz 07,18.07.2022 20:09,474,Hochregallager,Packplatz,2022-07-18 17:54:00,2022-07-18 19:36:00
9031,15,18.07.2022 20:58,18.07.2022 21:47,18.07.2022 21:28,458,Packplatz 08,18.07.2022 17:04,461,Hochregallager,Packplatz,2022-07-18 14:04:00,2022-07-18 15:07:00
