case_id,process_activity,Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
8724_606_99,Waren kommissionieren,8724,99,26.04.2022 20:49,26.04.2022 21:55,26.04.2022 21:19,606,Packplatz 01,26.04.2022 18:35,324,Hochregallager,Packplatz,2022-04-26 14:44:00,???,True,Packplatz
8732_506_22,Ware vereinnahmen,8732,22,26.04.2022 21:46,27.04.2022 00:59,26.04.2022 22:16,506,Packplatz 06,26.04.2022 19:57,195,Wareneingang,Hochregallager,??? ,2022-04-25 22:04:00,True,Wareneingang
8732_506_22,Waren lagern,8732,22,26.04.2022 21:46,27.04.2022 00:59,26.04.2022 22:16,506,Packplatz 06,26.04.2022 19:57,195,Hochregallager,Hochregallager,2022-04-26 00:53:00,2022-04-26 17:18:00,True,Hochregallager
8732_506_22,Waren kommissionieren,8732,22,26.04.2022 21:46,27.04.2022 00:59,26.04.2022 22:16,506,Packplatz 06,26.04.2022 19:57,195,Hochregallager,Packplatz,2022-04-26 18:14:00,???,True,Packplatz
8737_719_31,Ware vereinnahmen,8737,31,26.04.2022 19:55,26.04.2022 21:09,26.04.2022 20:25,719,Packplatz 03,26.04.2022 17:00,125,Wareneingang,Hochregallager,??? ,2022-04-26 08:52:00,True,Wareneingang
8737_719_31,Waren lagern,8737,31,26.04.2022 19:55,26.04.2022 21:09,26.04.2022 20:25,719,Packplatz 03,26.04.2022 17:00,125,Hochregallager,Hochregallager,2022-04-26 11:41:00,2022-04-26 07:52:00,True,Hochregallager
8737_719_31,Waren kommissionieren,8737,31,26.04.2022 19:55,26.04.2022 21:09,26.04.2022 20:25,719,Packplatz 03,26.04.2022 17:00,125,Hochregallager,Packplatz,2022-04-26 10:48:00,???,True,Packplatz
8748_979_31,Ware vereinnahmen,8748,31,26.04.2022 19:28,26.04.2022 21:28,26.04.2022 19:58,979,Packplatz 06,26.04.2022 18:40,344,Wareneingang,Hochregallager,??? ,2022-04-26 06:47:00,True,Wareneingang
8748_979_31,Waren lagern,8748,31,26.04.2022 19:28,26.04.2022 21:28,26.04.2022 19:58,979,Packplatz 06,26.04.2022 18:40,344,Hochregallager,Hochregallager,2022-04-26 09:11:00,2022-04-26 14:29:00,True,Hochregallager
8748_979_31,Waren kommissionieren,8748,31,26.04.2022 19:28,26.04.2022 21:28,26.04.2022 19:58,979,Packplatz 06,26.04.2022 18:40,344,Hochregallager,Packplatz,2022-04-26 16:00:00,???,True,Packplatz
8761_451_51,Ware vereinnahmen,8761,51,26.04.2022 21:01,26.04.2022 21:56,26.04.2022 21:31,451,Packplatz 02,26.04.2022 18:53,372,Wareneingang,Hochregallager,??? ,2022-04-26 05:36:00,True,Wareneingang
8761_451_51,Waren lagern,8761,51,26.04.2022 21:01,26.04.2022 21:56,26.04.2022 21:31,451,Packplatz 02,26.04.2022 18:53,372,Hochregallager,Hochregallager,2022-04-26 07:16:00,2022-04-26 13:38:00,True,Hochregallager
8761_451_51,Waren kommissionieren,8761,51,26.04.2022 21:01,26.04.2022 21:56,26.04.2022 21:31,451,Packplatz 02,26.04.2022 18:53,372,Hochregallager,Packplatz,2022-04-26 15:00:00,???,True,Packplatz
8773_187_23,Ware vereinnahmen,8773,23,26.04.2022 16:10,26.04.2022 17:53,26.04.2022 16:40,187,Packplatz 02,26.04.2022 15:21,25,Wareneingang,Hochregallager,??? ,2022-04-25 21:41:00,True,Wareneingang
8773_187_23,Waren lagern,8773,23,26.04.2022 16:10,26.04.2022 17:53,26.04.2022 16:40,187,Packplatz 02,26.04.2022 15:21,25,Hochregallager,Hochregallager,2022-04-25 23:39:00,2022-04-26 15:27:00,True,Hochregallager
8773_187_23,Waren kommissionieren,8773,23,26.04.2022 16:10,26.04.2022 17:53,26.04.2022 16:40,187,Packplatz 02,26.04.2022 15:21,25,Hochregallager,Packplatz,2022-04-26 15:42:00,???,True,Packplatz
8796_280_40,Ware vereinnahmen,8796,40,26.04.2022 17:16,26.04.2022 18:45,26.04.2022 17:46,280,Packplatz 09,26.04.2022 16:32,271,Wareneingang,Hochregallager,??? ,2022-04-26 10:52:00,True,Wareneingang
8796_280_40,Waren lagern,8796,40,26.04.2022 17:16,26.04.2022 18:45,26.04.2022 17:46,280,Packplatz 09,26.04.2022 16:32,271,Hochregallager,Hochregallager,2022-04-26 12:11:00,2022-04-26 10:51:00,True,Hochregallager
8796_280_40,Waren kommissionieren,8796,40,26.04.2022 17:16,26.04.2022 18:45,26.04.2022 17:46,280,Packplatz 09,26.04.2022 16:32,271,Hochregallager,Packplatz,2022-04-26 13:11:00,???,True,Packplatz
8814_897_69,Ware vereinnahmen,8814,69,26.04.2022 19:51,26.04.2022 20:18,26.04.2022 20:21,897,Packplatz 07,26.04.2022 16:50,241,Wareneingang,Hochregallager,??? ,2022-04-26 11:39:00,False,Wareneingang
8814_897_69,Waren lagern,8814,69,26.04.2022 19:51,26.04.2022 20:18,26.04.2022 20:21,897,Packplatz 07,26.04.2022 16:50,241,Hochregallager,Hochregallager,2022-04-26 14:45:00,2022-04-26 12:57:00,False,Hochregallager
8814_897_69,Waren kommissionieren,8814,69,26.04.2022 19:51,26.04.2022 20:18,26.04.2022 20:21,897,Packplatz 07,26.04.2022 16:50,241,Hochregallager,Packplatz,2022-04-26 15:18:00,???,False,Packplatz
8824_250_95,Ware vereinnahmen,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,250,Packplatz 01,26.04.2022 17:15,304,Wareneingang,Hochregallager,??? ,2022-04-25 18:14:00,True,Wareneingang
8824_250_95,Waren lagern,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,250,Packplatz 01,26.04.2022 17:15,304,Hochregallager,Hochregallager,2022-04-25 18:58:00,2022-04-26 13:51:00,True,Hochregallager
8824_250_95,Waren kommissionieren,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,250,Packplatz 01,26.04.2022 17:15,304,Hochregallager,Packplatz,2022-04-26 14:59:00,???,True,Packplatz
8824_250_85,Ware vereinnahmen,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,250,Packplatz 01,26.04.2022 17:15,304,Wareneingang,Hochregallager,??? ,2022-04-25 18:14:00,True,Wareneingang
8824_250_85,Waren lagern,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,250,Packplatz 01,26.04.2022 17:15,304,Hochregallager,Hochregallager,2022-04-25 18:58:00,2022-04-26 13:51:00,True,Hochregallager
8824_250_85,Waren kommissionieren,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,250,Packplatz 01,26.04.2022 17:15,304,Hochregallager,Packplatz,2022-04-26 14:59:00,???,True,Packplatz
8824_369_95,Ware vereinnahmen,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,369,Packplatz 09,26.04.2022 17:39,92,Wareneingang,Hochregallager,??? ,2022-04-26 13:30:00,True,Wareneingang
8824_369_95,Waren lagern,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,369,Packplatz 09,26.04.2022 17:39,92,Hochregallager,Hochregallager,2022-04-26 14:48:00,2022-04-26 11:45:00,True,Hochregallager
8824_369_95,Waren kommissionieren,8824,95,26.04.2022 17:50,26.04.2022 20:18,26.04.2022 18:20,369,Packplatz 09,26.04.2022 17:39,92,Hochregallager,Packplatz,2022-04-26 13:53:00,???,True,Packplatz
8824_369_85,Ware vereinnahmen,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,369,Packplatz 09,26.04.2022 17:39,92,Wareneingang,Hochregallager,??? ,2022-04-26 13:30:00,True,Wareneingang
8824_369_85,Waren lagern,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,369,Packplatz 09,26.04.2022 17:39,92,Hochregallager,Hochregallager,2022-04-26 14:48:00,2022-04-26 11:45:00,True,Hochregallager
8824_369_85,Waren kommissionieren,8824,85,26.04.2022 19:33,26.04.2022 23:12,26.04.2022 20:03,369,Packplatz 09,26.04.2022 17:39,92,Hochregallager,Packplatz,2022-04-26 13:53:00,???,True,Packplatz
8844_241_20,Ware vereinnahmen,8844,20,26.04.2022 17:36,26.04.2022 20:01,26.04.2022 18:06,241,Packplatz 07,26.04.2022 14:44,101,Wareneingang,Hochregallager,??? ,2022-04-26 00:56:00,True,Wareneingang
8844_241_20,Waren lagern,8844,20,26.04.2022 17:36,26.04.2022 20:01,26.04.2022 18:06,241,Packplatz 07,26.04.2022 14:44,101,Hochregallager,Hochregallager,2022-04-26 02:22:00,2022-04-26 07:28:00,True,Hochregallager
8844_241_20,Waren kommissionieren,8844,20,26.04.2022 17:36,26.04.2022 20:01,26.04.2022 18:06,241,Packplatz 07,26.04.2022 14:44,101,Hochregallager,Packplatz,2022-04-26 09:46:00,???,True,Packplatz
8854_837_11,Ware vereinnahmen,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,837,Packplatz 02,26.04.2022 16:34,199,Wareneingang,Hochregallager,??? ,2022-04-26 05:22:00,True,Wareneingang
8854_837_11,Waren lagern,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,837,Packplatz 02,26.04.2022 16:34,199,Hochregallager,Hochregallager,2022-04-26 06:08:00,2022-04-26 08:31:00,True,Hochregallager
8854_837_11,Waren kommissionieren,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,837,Packplatz 02,26.04.2022 16:34,199,Hochregallager,Packplatz,2022-04-26 12:29:00,???,True,Packplatz
8854_837_70,Ware vereinnahmen,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,837,Packplatz 02,26.04.2022 16:34,199,Wareneingang,Hochregallager,??? ,2022-04-26 05:22:00,True,Wareneingang
8854_837_70,Waren lagern,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,837,Packplatz 02,26.04.2022 16:34,199,Hochregallager,Hochregallager,2022-04-26 06:08:00,2022-04-26 08:31:00,True,Hochregallager
8854_837_70,Waren kommissionieren,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,837,Packplatz 02,26.04.2022 16:34,199,Hochregallager,Packplatz,2022-04-26 12:29:00,???,True,Packplatz
8854_295_11,Ware vereinnahmen,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,295,Packplatz 04,26.04.2022 17:15,13,Wareneingang,Hochregallager,??? ,2022-04-26 08:42:00,True,Wareneingang
8854_295_11,Waren lagern,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,295,Packplatz 04,26.04.2022 17:15,13,Hochregallager,Hochregallager,2022-04-26 10:08:00,2022-04-26 11:56:00,True,Hochregallager
8854_295_11,Waren kommissionieren,8854,11,26.04.2022 19:17,26.04.2022 22:22,26.04.2022 19:47,295,Packplatz 04,26.04.2022 17:15,13,Hochregallager,Packplatz,2022-04-26 14:13:00,???,True,Packplatz
8854_295_70,Ware vereinnahmen,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,295,Packplatz 04,26.04.2022 17:15,13,Wareneingang,Hochregallager,??? ,2022-04-26 08:42:00,True,Wareneingang
8854_295_70,Waren lagern,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,295,Packplatz 04,26.04.2022 17:15,13,Hochregallager,Hochregallager,2022-04-26 10:08:00,2022-04-26 11:56:00,True,Hochregallager
8854_295_70,Waren kommissionieren,8854,70,26.04.2022 19:38,26.04.2022 22:05,26.04.2022 20:08,295,Packplatz 04,26.04.2022 17:15,13,Hochregallager,Packplatz,2022-04-26 14:13:00,???,True,Packplatz
8878_362_85,Ware vereinnahmen,8878,85,26.04.2022 21:03,26.04.2022 21:20,26.04.2022 21:33,362,Packplatz 10,26.04.2022 20:13,276,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,False,Wareneingang
8878_362_85,Waren lagern,8878,85,26.04.2022 21:03,26.04.2022 21:20,26.04.2022 21:33,362,Packplatz 10,26.04.2022 20:13,276,Hochregallager,Hochregallager,2022-04-26 10:55:00,2022-04-26 13:44:00,False,Hochregallager
8878_362_85,Waren kommissionieren,8878,85,26.04.2022 21:03,26.04.2022 21:20,26.04.2022 21:33,362,Packplatz 10,26.04.2022 20:13,276,Hochregallager,Packplatz,2022-04-26 17:10:00,???,False,Packplatz
8907_947_75,Ware vereinnahmen,8907,75,26.04.2022 20:18,26.04.2022 20:34,26.04.2022 20:48,947,Packplatz 10,26.04.2022 18:53,129,Wareneingang,Hochregallager,??? ,2022-04-26 02:08:00,False,Wareneingang
8907_947_75,Waren lagern,8907,75,26.04.2022 20:18,26.04.2022 20:34,26.04.2022 20:48,947,Packplatz 10,26.04.2022 18:53,129,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 14:32:00,False,Hochregallager
8907_947_75,Waren kommissionieren,8907,75,26.04.2022 20:18,26.04.2022 20:34,26.04.2022 20:48,947,Packplatz 10,26.04.2022 18:53,129,Hochregallager,Packplatz,2022-04-26 15:39:00,???,False,Packplatz
8914_523_64,Ware vereinnahmen,8914,64,26.04.2022 19:15,26.04.2022 19:18,26.04.2022 19:45,523,Packplatz 07,26.04.2022 16:05,202,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,False,Wareneingang
8914_523_64,Waren lagern,8914,64,26.04.2022 19:15,26.04.2022 19:18,26.04.2022 19:45,523,Packplatz 07,26.04.2022 16:05,202,Hochregallager,Hochregallager,2022-04-26 07:50:00,2022-04-26 14:01:00,False,Hochregallager
8914_523_64,Waren kommissionieren,8914,64,26.04.2022 19:15,26.04.2022 19:18,26.04.2022 19:45,523,Packplatz 07,26.04.2022 16:05,202,Hochregallager,Packplatz,2022-04-26 15:57:00,???,False,Packplatz
8916_668_89,Ware vereinnahmen,8916,89,26.04.2022 19:39,26.04.2022 20:42,26.04.2022 20:09,668,Packplatz 05,26.04.2022 18:40,41,Wareneingang,Hochregallager,??? ,2022-04-26 07:52:00,True,Wareneingang
8916_668_89,Waren lagern,8916,89,26.04.2022 19:39,26.04.2022 20:42,26.04.2022 20:09,668,Packplatz 05,26.04.2022 18:40,41,Hochregallager,Hochregallager,2022-04-26 09:34:00,2022-04-26 12:33:00,True,Hochregallager
8916_668_89,Waren kommissionieren,8916,89,26.04.2022 19:39,26.04.2022 20:42,26.04.2022 20:09,668,Packplatz 05,26.04.2022 18:40,41,Hochregallager,Packplatz,2022-04-26 14:56:00,???,True,Packplatz
8930_820_27,Ware vereinnahmen,8930,27,26.04.2022 18:16,26.04.2022 21:06,26.04.2022 18:46,820,Packplatz 04,26.04.2022 16:28,44,Wareneingang,Hochregallager,??? ,2022-04-26 09:11:00,True,Wareneingang
8930_820_27,Waren lagern,8930,27,26.04.2022 18:16,26.04.2022 21:06,26.04.2022 18:46,820,Packplatz 04,26.04.2022 16:28,44,Hochregallager,Hochregallager,2022-04-26 12:22:00,2022-04-26 12:48:00,True,Hochregallager
8930_820_27,Waren kommissionieren,8930,27,26.04.2022 18:16,26.04.2022 21:06,26.04.2022 18:46,820,Packplatz 04,26.04.2022 16:28,44,Hochregallager,Packplatz,2022-04-26 14:23:00,???,True,Packplatz
8944_742_89,Ware vereinnahmen,8944,89,26.04.2022 21:34,27.04.2022 00:51,26.04.2022 22:04,742,Packplatz 01,26.04.2022 19:16,463,Wareneingang,Hochregallager,??? ,2022-04-25 10:12:00,True,Wareneingang
8944_742_89,Waren lagern,8944,89,26.04.2022 21:34,27.04.2022 00:51,26.04.2022 22:04,742,Packplatz 01,26.04.2022 19:16,463,Hochregallager,Hochregallager,2022-04-25 12:41:00,2022-04-26 17:29:00,True,Hochregallager
8944_742_89,Waren kommissionieren,8944,89,26.04.2022 21:34,27.04.2022 00:51,26.04.2022 22:04,742,Packplatz 01,26.04.2022 19:16,463,Hochregallager,Packplatz,2022-04-26 19:04:00,???,True,Packplatz
8966_457_23,Ware vereinnahmen,8966,23,26.04.2022 18:24,26.04.2022 22:01,26.04.2022 18:54,457,Packplatz 08,26.04.2022 16:25,99,Wareneingang,Hochregallager,??? ,2022-04-26 00:32:00,True,Wareneingang
8966_457_23,Waren lagern,8966,23,26.04.2022 18:24,26.04.2022 22:01,26.04.2022 18:54,457,Packplatz 08,26.04.2022 16:25,99,Hochregallager,Hochregallager,2022-04-26 03:22:00,2022-04-26 10:43:00,True,Hochregallager
8966_457_23,Waren kommissionieren,8966,23,26.04.2022 18:24,26.04.2022 22:01,26.04.2022 18:54,457,Packplatz 08,26.04.2022 16:25,99,Hochregallager,Packplatz,2022-04-26 13:44:00,???,True,Packplatz
8978_103_32,Ware vereinnahmen,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,103,Packplatz 01,26.04.2022 14:39,478,Wareneingang,Hochregallager,??? ,2022-04-26 00:26:00,True,Wareneingang
8978_103_32,Waren lagern,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,103,Packplatz 01,26.04.2022 14:39,478,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 08:52:00,True,Hochregallager
8978_103_32,Waren kommissionieren,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,103,Packplatz 01,26.04.2022 14:39,478,Hochregallager,Packplatz,2022-04-26 12:48:00,???,True,Packplatz
8978_103_12,Ware vereinnahmen,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,103,Packplatz 01,26.04.2022 14:39,478,Wareneingang,Hochregallager,??? ,2022-04-26 00:26:00,True,Wareneingang
8978_103_12,Waren lagern,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,103,Packplatz 01,26.04.2022 14:39,478,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 08:52:00,True,Hochregallager
8978_103_12,Waren kommissionieren,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,103,Packplatz 01,26.04.2022 14:39,478,Hochregallager,Packplatz,2022-04-26 12:48:00,???,True,Packplatz
8978_788_32,Ware vereinnahmen,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,788,Packplatz 08,26.04.2022 18:05,64,Wareneingang,Hochregallager,??? ,2022-04-26 02:01:00,True,Wareneingang
8978_788_32,Waren lagern,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,788,Packplatz 08,26.04.2022 18:05,64,Hochregallager,Hochregallager,2022-04-26 05:33:00,2022-04-26 13:03:00,True,Hochregallager
8978_788_32,Waren kommissionieren,8978,32,26.04.2022 20:54,26.04.2022 22:24,26.04.2022 21:24,788,Packplatz 08,26.04.2022 18:05,64,Hochregallager,Packplatz,2022-04-26 14:07:00,???,True,Packplatz
8978_788_12,Ware vereinnahmen,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,788,Packplatz 08,26.04.2022 18:05,64,Wareneingang,Hochregallager,??? ,2022-04-26 02:01:00,True,Wareneingang
8978_788_12,Waren lagern,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,788,Packplatz 08,26.04.2022 18:05,64,Hochregallager,Hochregallager,2022-04-26 05:33:00,2022-04-26 13:03:00,True,Hochregallager
8978_788_12,Waren kommissionieren,8978,12,26.04.2022 17:35,26.04.2022 18:17,26.04.2022 18:05,788,Packplatz 08,26.04.2022 18:05,64,Hochregallager,Packplatz,2022-04-26 14:07:00,???,True,Packplatz
8982_443_71,Ware vereinnahmen,8982,71,26.04.2022 19:54,26.04.2022 20:37,26.04.2022 20:24,443,Packplatz 09,26.04.2022 16:56,346,Wareneingang,Hochregallager,??? ,2022-04-26 10:31:00,True,Wareneingang
8982_443_71,Waren lagern,8982,71,26.04.2022 19:54,26.04.2022 20:37,26.04.2022 20:24,443,Packplatz 09,26.04.2022 16:56,346,Hochregallager,Hochregallager,2022-04-26 12:53:00,2022-04-26 16:13:00,True,Hochregallager
8982_443_71,Waren kommissionieren,8982,71,26.04.2022 19:54,26.04.2022 20:37,26.04.2022 20:24,443,Packplatz 09,26.04.2022 16:56,346,Hochregallager,Packplatz,2022-04-26 16:25:00,???,True,Packplatz
8992_536_52,Ware vereinnahmen,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,536,Packplatz 02,26.04.2022 14:40,117,Wareneingang,Hochregallager,??? ,2022-04-26 06:54:00,True,Wareneingang
8992_536_52,Waren lagern,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,536,Packplatz 02,26.04.2022 14:40,117,Hochregallager,Hochregallager,2022-04-26 08:15:00,2022-04-26 13:01:00,True,Hochregallager
8992_536_52,Waren kommissionieren,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,536,Packplatz 02,26.04.2022 14:40,117,Hochregallager,Packplatz,2022-04-26 14:19:00,???,True,Packplatz
8992_536_59,Ware vereinnahmen,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,536,Packplatz 02,26.04.2022 14:40,117,Wareneingang,Hochregallager,??? ,2022-04-26 06:54:00,True,Wareneingang
8992_536_59,Waren lagern,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,536,Packplatz 02,26.04.2022 14:40,117,Hochregallager,Hochregallager,2022-04-26 08:15:00,2022-04-26 13:01:00,True,Hochregallager
8992_536_59,Waren kommissionieren,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,536,Packplatz 02,26.04.2022 14:40,117,Hochregallager,Packplatz,2022-04-26 14:19:00,???,True,Packplatz
8992_934_52,Ware vereinnahmen,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,934,Packplatz 06,26.04.2022 14:33,122,Wareneingang,Hochregallager,??? ,2022-04-26 08:46:00,True,Wareneingang
8992_934_52,Waren lagern,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,934,Packplatz 06,26.04.2022 14:33,122,Hochregallager,Hochregallager,2022-04-26 10:15:00,2022-04-26 09:10:00,True,Hochregallager
8992_934_52,Waren kommissionieren,8992,52,26.04.2022 16:08,26.04.2022 17:14,26.04.2022 16:38,934,Packplatz 06,26.04.2022 14:33,122,Hochregallager,Packplatz,2022-04-26 11:05:00,???,True,Packplatz
8992_934_59,Ware vereinnahmen,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,934,Packplatz 06,26.04.2022 14:33,122,Wareneingang,Hochregallager,??? ,2022-04-26 08:46:00,True,Wareneingang
8992_934_59,Waren lagern,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,934,Packplatz 06,26.04.2022 14:33,122,Hochregallager,Hochregallager,2022-04-26 10:15:00,2022-04-26 09:10:00,True,Hochregallager
8992_934_59,Waren kommissionieren,8992,59,26.04.2022 17:57,26.04.2022 19:36,26.04.2022 18:27,934,Packplatz 06,26.04.2022 14:33,122,Hochregallager,Packplatz,2022-04-26 11:05:00,???,True,Packplatz
8995_640_11,Ware vereinnahmen,8995,11,26.04.2022 16:21,26.04.2022 19:20,26.04.2022 16:51,640,Packplatz 09,26.04.2022 16:19,301,Wareneingang,Hochregallager,??? ,2022-04-26 05:19:00,True,Wareneingang
8995_640_11,Waren lagern,8995,11,26.04.2022 16:21,26.04.2022 19:20,26.04.2022 16:51,640,Packplatz 09,26.04.2022 16:19,301,Hochregallager,Hochregallager,2022-04-26 07:05:00,2022-04-26 11:27:00,True,Hochregallager
8995_640_11,Waren kommissionieren,8995,11,26.04.2022 16:21,26.04.2022 19:20,26.04.2022 16:51,640,Packplatz 09,26.04.2022 16:19,301,Hochregallager,Packplatz,2022-04-26 11:46:00,???,True,Packplatz
9007_883_72,Ware vereinnahmen,9007,72,26.04.2022 19:12,26.04.2022 22:30,26.04.2022 19:42,883,Packplatz 04,26.04.2022 17:29,74,Wareneingang,Hochregallager,??? ,2022-04-25 19:53:00,True,Wareneingang
9007_883_72,Waren lagern,9007,72,26.04.2022 19:12,26.04.2022 22:30,26.04.2022 19:42,883,Packplatz 04,26.04.2022 17:29,74,Hochregallager,Hochregallager,2022-04-25 23:42:00,2022-04-26 12:51:00,True,Hochregallager
9007_883_72,Waren kommissionieren,9007,72,26.04.2022 19:12,26.04.2022 22:30,26.04.2022 19:42,883,Packplatz 04,26.04.2022 17:29,74,Hochregallager,Packplatz,2022-04-26 15:50:00,???,True,Packplatz
9019_240_88,Ware vereinnahmen,9019,88,26.04.2022 21:11,26.04.2022 22:05,26.04.2022 21:41,240,Packplatz 08,26.04.2022 19:21,291,Wareneingang,Hochregallager,??? ,2022-04-25 23:30:00,True,Wareneingang
9019_240_88,Waren lagern,9019,88,26.04.2022 21:11,26.04.2022 22:05,26.04.2022 21:41,240,Packplatz 08,26.04.2022 19:21,291,Hochregallager,Hochregallager,2022-04-26 01:08:00,2022-04-26 14:00:00,True,Hochregallager
9019_240_88,Waren kommissionieren,9019,88,26.04.2022 21:11,26.04.2022 22:05,26.04.2022 21:41,240,Packplatz 08,26.04.2022 19:21,291,Hochregallager,Packplatz,2022-04-26 16:37:00,???,True,Packplatz
9048_248_28,Ware vereinnahmen,9048,28,26.04.2022 17:14,26.04.2022 20:40,26.04.2022 17:44,248,Packplatz 05,26.04.2022 16:33,15,Wareneingang,Hochregallager,??? ,2022-04-26 05:19:00,True,Wareneingang
9048_248_28,Waren lagern,9048,28,26.04.2022 17:14,26.04.2022 20:40,26.04.2022 17:44,248,Packplatz 05,26.04.2022 16:33,15,Hochregallager,Hochregallager,2022-04-26 08:39:00,2022-04-26 14:54:00,True,Hochregallager
9048_248_28,Waren kommissionieren,9048,28,26.04.2022 17:14,26.04.2022 20:40,26.04.2022 17:44,248,Packplatz 05,26.04.2022 16:33,15,Hochregallager,Packplatz,2022-04-26 15:23:00,???,True,Packplatz
9055_538_87,Ware vereinnahmen,9055,87,26.04.2022 18:59,26.04.2022 22:55,26.04.2022 19:29,538,Packplatz 03,26.04.2022 15:32,335,Wareneingang,Hochregallager,??? ,2022-04-25 23:06:00,True,Wareneingang
9055_538_87,Waren lagern,9055,87,26.04.2022 18:59,26.04.2022 22:55,26.04.2022 19:29,538,Packplatz 03,26.04.2022 15:32,335,Hochregallager,Hochregallager,2022-04-26 00:16:00,2022-04-26 10:19:00,True,Hochregallager
9055_538_87,Waren kommissionieren,9055,87,26.04.2022 18:59,26.04.2022 22:55,26.04.2022 19:29,538,Packplatz 03,26.04.2022 15:32,335,Hochregallager,Packplatz,2022-04-26 11:51:00,???,True,Packplatz
9061_751_83,Ware vereinnahmen,9061,83,26.04.2022 17:51,26.04.2022 19:07,26.04.2022 18:21,751,Packplatz 05,26.04.2022 14:55,245,Wareneingang,Hochregallager,??? ,2022-04-26 00:02:00,True,Wareneingang
9061_751_83,Waren lagern,9061,83,26.04.2022 17:51,26.04.2022 19:07,26.04.2022 18:21,751,Packplatz 05,26.04.2022 14:55,245,Hochregallager,Hochregallager,2022-04-26 03:28:00,2022-04-26 12:15:00,True,Hochregallager
9061_751_83,Waren kommissionieren,9061,83,26.04.2022 17:51,26.04.2022 19:07,26.04.2022 18:21,751,Packplatz 05,26.04.2022 14:55,245,Hochregallager,Packplatz,2022-04-26 14:35:00,???,True,Packplatz
9075_755_33,Ware vereinnahmen,9075,33,26.04.2022 16:34,26.04.2022 19:34,26.04.2022 17:04,755,Packplatz 05,26.04.2022 15:02,483,Wareneingang,Hochregallager,??? ,2022-04-26 05:45:00,True,Wareneingang
