case_id,process_activity,Auftragsnummer,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
8418_656_65,Ware vereinnahmen,8418,287,Wareneingang,Hochregallager,??? ,2022-04-26 05:33:00,False,Wareneingang
8418_656_65,Waren lagern,8418,287,Hochregallager,Hochregallager,2022-04-26 05:54:00,2022-04-26 10:17:00,False,Hochregallager
8418_656_65,Waren kommissionieren,8418,287,Hochregallager,Packplatz,2022-04-26 11:07:00,???,False,Packplatz
8418_362_80,Ware vereinnahmen,8418,136,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,True,Wareneingang
8418_362_80,Waren lagern,8418,136,Hochregallager,Hochregallager,2022-04-26 10:55:00,2022-04-26 13:44:00,True,Hochregallager
8418_362_80,Waren kommissionieren,8418,136,Hochregallager,Packplatz,2022-04-26 17:10:00,???,True,Packplatz
8418_362_65,Ware vereinnahmen,8418,136,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,False,Wareneingang
8418_362_65,Waren lagern,8418,136,Hochregallager,Hochregallager,2022-04-26 10:55:00,2022-04-26 13:44:00,False,Hochregallager
8418_362_65,Waren kommissionieren,8418,136,Hochregallager,Packplatz,2022-04-26 17:10:00,???,False,Packplatz
8422_832_85,Ware vereinnahmen,8422,327,Wareneingang,Hochregallager,??? ,2022-04-26 10:40:00,True,Wareneingang
8422_832_85,Waren lagern,8422,327,Hochregallager,Hochregallager,2022-04-26 13:01:00,2022-04-26 17:58:00,True,Hochregallager
8422_832_85,Waren kommissionieren,8422,327,Hochregallager,Packplatz,2022-04-26 19:28:00,???,True,Packplatz
8425_430_86,Ware vereinnahmen,8425,233,Wareneingang,Hochregallager,??? ,2022-04-26 08:35:00,True,Wareneingang
8425_430_86,Waren lagern,8425,233,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 11:10:00,True,Hochregallager
8425_430_86,Waren kommissionieren,8425,233,Hochregallager,Packplatz,2022-04-26 13:28:00,???,True,Packplatz
8425_430_58,Ware vereinnahmen,8425,233,Wareneingang,Hochregallager,??? ,2022-04-26 08:35:00,True,Wareneingang
8425_430_58,Waren lagern,8425,233,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 11:10:00,True,Hochregallager
8425_430_58,Waren kommissionieren,8425,233,Hochregallager,Packplatz,2022-04-26 13:28:00,???,True,Packplatz
8425_712_86,Ware vereinnahmen,8425,168,Wareneingang,Hochregallager,??? ,2022-04-26 08:36:00,True,Wareneingang
8425_712_86,Waren lagern,8425,168,Hochregallager,Hochregallager,2022-04-26 09:45:00,2022-04-26 08:45:00,True,Hochregallager
8425_712_86,Waren kommissionieren,8425,168,Hochregallager,Packplatz,2022-04-26 10:36:00,???,True,Packplatz
8425_712_58,Ware vereinnahmen,8425,168,Wareneingang,Hochregallager,??? ,2022-04-26 08:36:00,True,Wareneingang
8425_712_58,Waren lagern,8425,168,Hochregallager,Hochregallager,2022-04-26 09:45:00,2022-04-26 08:45:00,True,Hochregallager
8425_712_58,Waren kommissionieren,8425,168,Hochregallager,Packplatz,2022-04-26 10:36:00,???,True,Packplatz
8434_318_80,Ware vereinnahmen,8434,217,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
8434_318_80,Waren lagern,8434,217,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 14:00:00,True,Hochregallager
8434_318_80,Waren kommissionieren,8434,217,Hochregallager,Packplatz,2022-04-26 15:36:00,???,True,Packplatz
8477_471_54,Ware vereinnahmen,8477,213,Wareneingang,Hochregallager,??? ,2022-04-26 03:41:00,True,Wareneingang
8477_471_54,Waren lagern,8477,213,Hochregallager,Hochregallager,2022-04-26 07:40:00,2022-04-26 13:58:00,True,Hochregallager
8477_471_54,Waren kommissionieren,8477,213,Hochregallager,Packplatz,2022-04-26 16:25:00,???,True,Packplatz
8482_430_40,Ware vereinnahmen,8482,65,Wareneingang,Hochregallager,??? ,2022-04-26 08:35:00,False,Wareneingang
8482_430_40,Waren lagern,8482,65,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 11:10:00,False,Hochregallager
8482_430_40,Waren kommissionieren,8482,65,Hochregallager,Packplatz,2022-04-26 13:28:00,???,False,Packplatz
8504_969_48,Ware vereinnahmen,8504,389,Wareneingang,Hochregallager,??? ,2022-04-26 03:47:00,True,Wareneingang
8504_969_48,Waren lagern,8504,389,Hochregallager,Hochregallager,2022-04-26 06:00:00,2022-04-26 09:39:00,True,Hochregallager
8504_969_48,Waren kommissionieren,8504,389,Hochregallager,Packplatz,2022-04-26 09:44:00,???,True,Packplatz
8512_663_53,Ware vereinnahmen,8512,460,Wareneingang,Hochregallager,??? ,2022-04-26 11:05:00,True,Wareneingang
8512_663_53,Waren lagern,8512,460,Hochregallager,Hochregallager,2022-04-26 13:15:00,2022-04-26 11:54:00,True,Hochregallager
8512_663_53,Waren kommissionieren,8512,460,Hochregallager,Packplatz,2022-04-26 12:14:00,???,True,Packplatz
8527_641_21,Ware vereinnahmen,8527,452,Wareneingang,Hochregallager,??? ,2022-04-26 12:49:00,True,Wareneingang
8527_641_21,Waren lagern,8527,452,Hochregallager,Hochregallager,2022-04-26 12:52:00,2022-04-26 09:41:00,True,Hochregallager
8527_641_21,Waren kommissionieren,8527,452,Hochregallager,Packplatz,2022-04-26 12:32:00,???,True,Packplatz
8544_811_36,Ware vereinnahmen,8544,219,Wareneingang,Hochregallager,??? ,2022-04-25 15:00:00,True,Wareneingang
8544_811_36,Waren lagern,8544,219,Hochregallager,Hochregallager,2022-04-25 16:34:00,2022-04-26 11:46:00,True,Hochregallager
8544_811_36,Waren kommissionieren,8544,219,Hochregallager,Packplatz,2022-04-26 14:05:00,???,True,Packplatz
8550_780_42,Ware vereinnahmen,8550,229,Wareneingang,Hochregallager,??? ,2022-04-26 05:40:00,True,Wareneingang
8550_780_42,Waren lagern,8550,229,Hochregallager,Hochregallager,2022-04-26 09:28:00,2022-04-26 14:02:00,True,Hochregallager
8550_780_42,Waren kommissionieren,8550,229,Hochregallager,Packplatz,2022-04-26 15:37:00,???,True,Packplatz
8551_376_28,Ware vereinnahmen,8551,131,Wareneingang,Hochregallager,??? ,2022-04-26 04:02:00,True,Wareneingang
8551_376_28,Waren lagern,8551,131,Hochregallager,Hochregallager,2022-04-26 07:45:00,2022-04-26 12:19:00,True,Hochregallager
8551_376_28,Waren kommissionieren,8551,131,Hochregallager,Packplatz,2022-04-26 13:43:00,???,True,Packplatz
8556_751_54,Ware vereinnahmen,8556,355,Wareneingang,Hochregallager,??? ,2022-04-26 00:02:00,True,Wareneingang
8556_751_54,Waren lagern,8556,355,Hochregallager,Hochregallager,2022-04-26 03:28:00,2022-04-26 12:15:00,True,Hochregallager
8556_751_54,Waren kommissionieren,8556,355,Hochregallager,Packplatz,2022-04-26 14:35:00,???,True,Packplatz
8566_243_47,Ware vereinnahmen,8566,117,Wareneingang,Hochregallager,??? ,2022-04-26 07:23:00,True,Wareneingang
8566_243_47,Waren lagern,8566,117,Hochregallager,Hochregallager,2022-04-26 09:19:00,2022-04-26 16:33:00,True,Hochregallager
8566_243_47,Waren kommissionieren,8566,117,Hochregallager,Packplatz,2022-04-26 17:16:00,???,True,Packplatz
8568_691_37,Ware vereinnahmen,8568,98,Wareneingang,Hochregallager,??? ,2022-04-25 08:44:00,True,Wareneingang
8568_691_37,Waren lagern,8568,98,Hochregallager,Hochregallager,2022-04-25 10:56:00,2022-04-26 10:52:00,True,Hochregallager
8568_691_37,Waren kommissionieren,8568,98,Hochregallager,Packplatz,2022-04-26 14:24:00,???,True,Packplatz
8574_728_27,Ware vereinnahmen,8574,74,Wareneingang,Hochregallager,??? ,2022-04-26 08:44:00,True,Wareneingang
8574_728_27,Waren lagern,8574,74,Hochregallager,Hochregallager,2022-04-26 10:42:00,2022-04-26 10:24:00,True,Hochregallager
8574_728_27,Waren kommissionieren,8574,74,Hochregallager,Packplatz,2022-04-26 11:24:00,???,True,Packplatz
8576_854_16,Ware vereinnahmen,8576,89,Wareneingang,Hochregallager,??? ,2022-04-26 04:55:00,True,Wareneingang
8576_854_16,Waren lagern,8576,89,Hochregallager,Hochregallager,2022-04-26 08:23:00,2022-04-26 19:54:00,True,Hochregallager
8576_854_16,Waren kommissionieren,8576,89,Hochregallager,Packplatz,2022-04-26 21:27:00,???,True,Packplatz
8578_525_40,Ware vereinnahmen,8578,92,Wareneingang,Hochregallager,??? ,2022-04-26 07:02:00,True,Wareneingang
8578_525_40,Waren lagern,8578,92,Hochregallager,Hochregallager,2022-04-26 08:27:00,2022-04-26 13:25:00,True,Hochregallager
8578_525_40,Waren kommissionieren,8578,92,Hochregallager,Packplatz,2022-04-26 14:48:00,???,True,Packplatz
8587_507_78,Ware vereinnahmen,8587,322,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,True,Wareneingang
8587_507_78,Waren lagern,8587,322,Hochregallager,Hochregallager,2022-04-26 09:43:00,2022-04-26 09:15:00,True,Hochregallager
8587_507_78,Waren kommissionieren,8587,322,Hochregallager,Packplatz,2022-04-26 11:32:00,???,True,Packplatz
8591_904_85,Ware vereinnahmen,8591,373,Wareneingang,Hochregallager,??? ,2022-04-26 11:34:00,True,Wareneingang
8591_904_85,Waren lagern,8591,373,Hochregallager,Hochregallager,2022-04-26 13:48:00,2022-04-26 16:09:00,True,Hochregallager
8591_904_85,Waren kommissionieren,8591,373,Hochregallager,Packplatz,2022-04-26 17:09:00,???,True,Packplatz
8614_437_39,Ware vereinnahmen,8614,480,Wareneingang,Hochregallager,??? ,2022-04-26 06:10:00,True,Wareneingang
8614_437_39,Waren lagern,8614,480,Hochregallager,Hochregallager,2022-04-26 07:37:00,2022-04-26 08:50:00,True,Hochregallager
8614_437_39,Waren kommissionieren,8614,480,Hochregallager,Packplatz,2022-04-26 12:47:00,???,True,Packplatz
8632_239_11,Ware vereinnahmen,8632,68,Wareneingang,Hochregallager,??? ,2022-04-26 00:12:00,True,Wareneingang
8632_239_11,Waren lagern,8632,68,Hochregallager,Hochregallager,2022-04-26 04:09:00,2022-04-26 14:06:00,True,Hochregallager
8632_239_11,Waren kommissionieren,8632,68,Hochregallager,Packplatz,2022-04-26 17:22:00,???,True,Packplatz
8634_446_37,Ware vereinnahmen,8634,178,Wareneingang,Hochregallager,??? ,2022-04-26 05:27:00,False,Wareneingang
8634_446_37,Waren lagern,8634,178,Hochregallager,Hochregallager,2022-04-26 08:45:00,2022-04-26 14:47:00,False,Hochregallager
8634_446_37,Waren kommissionieren,8634,178,Hochregallager,Packplatz,2022-04-26 15:14:00,???,False,Packplatz
8650_914_34,Ware vereinnahmen,8650,333,Wareneingang,Hochregallager,??? ,2022-04-25 10:46:00,True,Wareneingang
8650_914_34,Waren lagern,8650,333,Hochregallager,Hochregallager,2022-04-25 12:57:00,2022-04-26 10:52:00,True,Hochregallager
8650_914_34,Waren kommissionieren,8650,333,Hochregallager,Packplatz,2022-04-26 12:24:00,???,True,Packplatz
8653_126_96,Ware vereinnahmen,8653,13,Wareneingang,Hochregallager,??? ,2022-04-26 12:12:00,True,Wareneingang
8653_126_96,Waren lagern,8653,13,Hochregallager,Hochregallager,2022-04-26 15:25:00,2022-04-26 12:26:00,True,Hochregallager
8653_126_96,Waren kommissionieren,8653,13,Hochregallager,Packplatz,2022-04-26 12:40:00,???,True,Packplatz
8659_647_95,Ware vereinnahmen,8659,95,Wareneingang,Hochregallager,??? ,2022-04-26 01:44:00,True,Wareneingang
8659_647_95,Waren lagern,8659,95,Hochregallager,Hochregallager,2022-04-26 04:44:00,2022-04-26 13:13:00,True,Hochregallager
8659_647_95,Waren kommissionieren,8659,95,Hochregallager,Packplatz,2022-04-26 14:47:00,???,True,Packplatz
8660_836_21,Ware vereinnahmen,8660,433,Wareneingang,Hochregallager,??? ,2022-04-25 04:50:00,True,Wareneingang
8660_836_21,Waren lagern,8660,433,Hochregallager,Hochregallager,2022-04-25 05:25:00,2022-04-26 13:55:00,True,Hochregallager
8660_836_21,Waren kommissionieren,8660,433,Hochregallager,Packplatz,2022-04-26 17:12:00,???,True,Packplatz
8660_836_17,Ware vereinnahmen,8660,433,Wareneingang,Hochregallager,??? ,2022-04-25 04:50:00,False,Wareneingang
8660_836_17,Waren lagern,8660,433,Hochregallager,Hochregallager,2022-04-25 05:25:00,2022-04-26 13:55:00,False,Hochregallager
8660_836_17,Waren kommissionieren,8660,433,Hochregallager,Packplatz,2022-04-26 17:12:00,???,False,Packplatz
8660_922_21,Ware vereinnahmen,8660,180,Wareneingang,Hochregallager,??? ,2022-04-26 02:40:00,True,Wareneingang
8660_922_21,Waren lagern,8660,180,Hochregallager,Hochregallager,2022-04-26 03:55:00,2022-04-26 10:10:00,True,Hochregallager
8660_922_21,Waren kommissionieren,8660,180,Hochregallager,Packplatz,2022-04-26 13:08:00,???,True,Packplatz
8660_922_17,Ware vereinnahmen,8660,180,Wareneingang,Hochregallager,??? ,2022-04-26 02:40:00,False,Wareneingang
8660_922_17,Waren lagern,8660,180,Hochregallager,Hochregallager,2022-04-26 03:55:00,2022-04-26 10:10:00,False,Hochregallager
8660_922_17,Waren kommissionieren,8660,180,Hochregallager,Packplatz,2022-04-26 13:08:00,???,False,Packplatz
8667_263_10,Ware vereinnahmen,8667,259,Wareneingang,Hochregallager,??? ,2022-04-26 06:10:00,True,Wareneingang
8667_263_10,Waren lagern,8667,259,Hochregallager,Hochregallager,2022-04-26 09:36:00,2022-04-26 09:06:00,True,Hochregallager
8667_263_10,Waren kommissionieren,8667,259,Hochregallager,Packplatz,2022-04-26 12:38:00,???,True,Packplatz
8674_311_13,Ware vereinnahmen,8674,4,Wareneingang,Hochregallager,??? ,2022-04-26 11:25:00,True,Wareneingang
8674_311_13,Waren lagern,8674,4,Hochregallager,Hochregallager,2022-04-26 11:41:00,2022-04-26 10:03:00,True,Hochregallager
8674_311_13,Waren kommissionieren,8674,4,Hochregallager,Packplatz,2022-04-26 11:40:00,???,True,Packplatz
8680_393_28,Ware vereinnahmen,8680,331,Wareneingang,Hochregallager,??? ,2022-04-25 22:28:00,True,Wareneingang
8680_393_28,Waren lagern,8680,331,Hochregallager,Hochregallager,2022-04-26 01:58:00,2022-04-26 11:44:00,True,Hochregallager
8680_393_28,Waren kommissionieren,8680,331,Hochregallager,Packplatz,2022-04-26 14:51:00,???,True,Packplatz
8688_798_29,Ware vereinnahmen,8688,130,Wareneingang,Hochregallager,??? ,2022-04-26 06:46:00,True,Wareneingang
8688_798_29,Waren lagern,8688,130,Hochregallager,Hochregallager,2022-04-26 07:55:00,2022-04-26 10:42:00,True,Hochregallager
8688_798_29,Waren kommissionieren,8688,130,Hochregallager,Packplatz,2022-04-26 12:41:00,???,True,Packplatz
8689_933_98,Ware vereinnahmen,8689,31,Wareneingang,Hochregallager,??? ,2022-04-26 00:16:00,True,Wareneingang
8689_933_98,Waren lagern,8689,31,Hochregallager,Hochregallager,2022-04-26 02:56:00,2022-04-26 14:15:00,True,Hochregallager
8689_933_98,Waren kommissionieren,8689,31,Hochregallager,Packplatz,2022-04-26 15:23:00,???,True,Packplatz
8690_805_20,Ware vereinnahmen,8690,389,Wareneingang,Hochregallager,??? ,2022-04-25 22:14:00,True,Wareneingang
8690_805_20,Waren lagern,8690,389,Hochregallager,Hochregallager,2022-04-25 23:43:00,2022-04-26 09:14:00,True,Hochregallager
8690_805_20,Waren kommissionieren,8690,389,Hochregallager,Packplatz,2022-04-26 09:50:00,???,True,Packplatz
8695_597_41,Ware vereinnahmen,8695,74,Wareneingang,Hochregallager,??? ,2022-04-25 23:42:00,True,Wareneingang
8695_597_41,Waren lagern,8695,74,Hochregallager,Hochregallager,2022-04-26 00:35:00,2022-04-26 15:18:00,True,Hochregallager
8695_597_41,Waren kommissionieren,8695,74,Hochregallager,Packplatz,2022-04-26 19:02:00,???,True,Packplatz
8695_597_92,Ware vereinnahmen,8695,74,Wareneingang,Hochregallager,??? ,2022-04-25 23:42:00,False,Wareneingang
8695_597_92,Waren lagern,8695,74,Hochregallager,Hochregallager,2022-04-26 00:35:00,2022-04-26 15:18:00,False,Hochregallager
8695_597_92,Waren kommissionieren,8695,74,Hochregallager,Packplatz,2022-04-26 19:02:00,???,False,Packplatz
8695_114_41,Ware vereinnahmen,8695,485,Wareneingang,Hochregallager,??? ,2022-04-26 03:14:00,True,Wareneingang
8695_114_41,Waren lagern,8695,485,Hochregallager,Hochregallager,2022-04-26 04:19:00,2022-04-26 10:37:00,True,Hochregallager
8695_114_41,Waren kommissionieren,8695,485,Hochregallager,Packplatz,2022-04-26 12:44:00,???,True,Packplatz
8695_114_92,Ware vereinnahmen,8695,485,Wareneingang,Hochregallager,??? ,2022-04-26 03:14:00,False,Wareneingang
8695_114_92,Waren lagern,8695,485,Hochregallager,Hochregallager,2022-04-26 04:19:00,2022-04-26 10:37:00,False,Hochregallager
8695_114_92,Waren kommissionieren,8695,485,Hochregallager,Packplatz,2022-04-26 12:44:00,???,False,Packplatz
8722_113_92,Ware vereinnahmen,8722,333,Wareneingang,Hochregallager,??? ,2022-04-26 10:20:00,True,Wareneingang
8722_113_92,Waren lagern,8722,333,Hochregallager,Hochregallager,2022-04-26 11:06:00,2022-04-26 15:17:00,True,Hochregallager
8722_113_92,Waren kommissionieren,8722,333,Hochregallager,Packplatz,2022-04-26 17:26:00,???,True,Packplatz
8724_606_99,Ware vereinnahmen,8724,324,Wareneingang,Hochregallager,??? ,2022-04-25 18:47:00,True,Wareneingang
8724_606_99,Waren lagern,8724,324,Hochregallager,Hochregallager,2022-04-25 20:40:00,2022-04-26 14:41:00,True,Hochregallager
8724_606_99,Waren kommissionieren,8724,324,Hochregallager,Packplatz,2022-04-26 14:44:00,???,True,Packplatz
8732_506_22,Ware vereinnahmen,8732,195,Wareneingang,Hochregallager,??? ,2022-04-25 22:04:00,True,Wareneingang
8732_506_22,Waren lagern,8732,195,Hochregallager,Hochregallager,2022-04-26 00:53:00,2022-04-26 17:18:00,True,Hochregallager
8732_506_22,Waren kommissionieren,8732,195,Hochregallager,Packplatz,2022-04-26 18:14:00,???,True,Packplatz
8737_719_31,Ware vereinnahmen,8737,125,Wareneingang,Hochregallager,??? ,2022-04-26 08:52:00,True,Wareneingang
8737_719_31,Waren lagern,8737,125,Hochregallager,Hochregallager,2022-04-26 11:41:00,2022-04-26 07:52:00,True,Hochregallager
8737_719_31,Waren kommissionieren,8737,125,Hochregallager,Packplatz,2022-04-26 10:48:00,???,True,Packplatz
8748_979_31,Ware vereinnahmen,8748,344,Wareneingang,Hochregallager,??? ,2022-04-26 06:47:00,True,Wareneingang
8748_979_31,Waren lagern,8748,344,Hochregallager,Hochregallager,2022-04-26 09:11:00,2022-04-26 14:29:00,True,Hochregallager
8748_979_31,Waren kommissionieren,8748,344,Hochregallager,Packplatz,2022-04-26 16:00:00,???,True,Packplatz
8761_451_51,Ware vereinnahmen,8761,372,Wareneingang,Hochregallager,??? ,2022-04-26 05:36:00,True,Wareneingang
8761_451_51,Waren lagern,8761,372,Hochregallager,Hochregallager,2022-04-26 07:16:00,2022-04-26 13:38:00,True,Hochregallager
8761_451_51,Waren kommissionieren,8761,372,Hochregallager,Packplatz,2022-04-26 15:00:00,???,True,Packplatz
8773_187_23,Ware vereinnahmen,8773,25,Wareneingang,Hochregallager,??? ,2022-04-25 21:41:00,True,Wareneingang
8773_187_23,Waren lagern,8773,25,Hochregallager,Hochregallager,2022-04-25 23:39:00,2022-04-26 15:27:00,True,Hochregallager
8773_187_23,Waren kommissionieren,8773,25,Hochregallager,Packplatz,2022-04-26 15:42:00,???,True,Packplatz
8796_280_40,Ware vereinnahmen,8796,271,Wareneingang,Hochregallager,??? ,2022-04-26 10:52:00,True,Wareneingang
8796_280_40,Waren lagern,8796,271,Hochregallager,Hochregallager,2022-04-26 12:11:00,2022-04-26 10:51:00,True,Hochregallager
8796_280_40,Waren kommissionieren,8796,271,Hochregallager,Packplatz,2022-04-26 13:11:00,???,True,Packplatz
8814_897_69,Ware vereinnahmen,8814,241,Wareneingang,Hochregallager,??? ,2022-04-26 11:39:00,False,Wareneingang
8814_897_69,Waren lagern,8814,241,Hochregallager,Hochregallager,2022-04-26 14:45:00,2022-04-26 12:57:00,False,Hochregallager
8814_897_69,Waren kommissionieren,8814,241,Hochregallager,Packplatz,2022-04-26 15:18:00,???,False,Packplatz
8824_250_95,Ware vereinnahmen,8824,304,Wareneingang,Hochregallager,??? ,2022-04-25 18:14:00,True,Wareneingang
8824_250_95,Waren lagern,8824,304,Hochregallager,Hochregallager,2022-04-25 18:58:00,2022-04-26 13:51:00,True,Hochregallager
8824_250_95,Waren kommissionieren,8824,304,Hochregallager,Packplatz,2022-04-26 14:59:00,???,True,Packplatz
8824_250_85,Ware vereinnahmen,8824,304,Wareneingang,Hochregallager,??? ,2022-04-25 18:14:00,True,Wareneingang
8824_250_85,Waren lagern,8824,304,Hochregallager,Hochregallager,2022-04-25 18:58:00,2022-04-26 13:51:00,True,Hochregallager
8824_250_85,Waren kommissionieren,8824,304,Hochregallager,Packplatz,2022-04-26 14:59:00,???,True,Packplatz
8824_369_95,Ware vereinnahmen,8824,92,Wareneingang,Hochregallager,??? ,2022-04-26 13:30:00,True,Wareneingang
8824_369_95,Waren lagern,8824,92,Hochregallager,Hochregallager,2022-04-26 14:48:00,2022-04-26 11:45:00,True,Hochregallager
8824_369_95,Waren kommissionieren,8824,92,Hochregallager,Packplatz,2022-04-26 13:53:00,???,True,Packplatz
8824_369_85,Ware vereinnahmen,8824,92,Wareneingang,Hochregallager,??? ,2022-04-26 13:30:00,True,Wareneingang
8824_369_85,Waren lagern,8824,92,Hochregallager,Hochregallager,2022-04-26 14:48:00,2022-04-26 11:45:00,True,Hochregallager
8824_369_85,Waren kommissionieren,8824,92,Hochregallager,Packplatz,2022-04-26 13:53:00,???,True,Packplatz
8844_241_20,Ware vereinnahmen,8844,101,Wareneingang,Hochregallager,??? ,2022-04-26 00:56:00,True,Wareneingang
8844_241_20,Waren lagern,8844,101,Hochregallager,Hochregallager,2022-04-26 02:22:00,2022-04-26 07:28:00,True,Hochregallager
8844_241_20,Waren kommissionieren,8844,101,Hochregallager,Packplatz,2022-04-26 09:46:00,???,True,Packplatz
8854_837_11,Ware vereinnahmen,8854,199,Wareneingang,Hochregallager,??? ,2022-04-26 05:22:00,True,Wareneingang
8854_837_11,Waren lagern,8854,199,Hochregallager,Hochregallager,2022-04-26 06:08:00,2022-04-26 08:31:00,True,Hochregallager
8854_837_11,Waren kommissionieren,8854,199,Hochregallager,Packplatz,2022-04-26 12:29:00,???,True,Packplatz
8854_837_70,Ware vereinnahmen,8854,199,Wareneingang,Hochregallager,??? ,2022-04-26 05:22:00,True,Wareneingang
8854_837_70,Waren lagern,8854,199,Hochregallager,Hochregallager,2022-04-26 06:08:00,2022-04-26 08:31:00,True,Hochregallager
8854_837_70,Waren kommissionieren,8854,199,Hochregallager,Packplatz,2022-04-26 12:29:00,???,True,Packplatz
8854_295_11,Ware vereinnahmen,8854,13,Wareneingang,Hochregallager,??? ,2022-04-26 08:42:00,True,Wareneingang
8854_295_11,Waren lagern,8854,13,Hochregallager,Hochregallager,2022-04-26 10:08:00,2022-04-26 11:56:00,True,Hochregallager
8854_295_11,Waren kommissionieren,8854,13,Hochregallager,Packplatz,2022-04-26 14:13:00,???,True,Packplatz
8854_295_70,Ware vereinnahmen,8854,13,Wareneingang,Hochregallager,??? ,2022-04-26 08:42:00,True,Wareneingang
8854_295_70,Waren lagern,8854,13,Hochregallager,Hochregallager,2022-04-26 10:08:00,2022-04-26 11:56:00,True,Hochregallager
8854_295_70,Waren kommissionieren,8854,13,Hochregallager,Packplatz,2022-04-26 14:13:00,???,True,Packplatz
8878_362_85,Ware vereinnahmen,8878,276,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,False,Wareneingang
8878_362_85,Waren lagern,8878,276,Hochregallager,Hochregallager,2022-04-26 10:55:00,2022-04-26 13:44:00,False,Hochregallager
8878_362_85,Waren kommissionieren,8878,276,Hochregallager,Packplatz,2022-04-26 17:10:00,???,False,Packplatz
8907_947_75,Ware vereinnahmen,8907,129,Wareneingang,Hochregallager,??? ,2022-04-26 02:08:00,False,Wareneingang
8907_947_75,Waren lagern,8907,129,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 14:32:00,False,Hochregallager
8907_947_75,Waren kommissionieren,8907,129,Hochregallager,Packplatz,2022-04-26 15:39:00,???,False,Packplatz
8914_523_64,Ware vereinnahmen,8914,202,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,False,Wareneingang
8914_523_64,Waren lagern,8914,202,Hochregallager,Hochregallager,2022-04-26 07:50:00,2022-04-26 14:01:00,False,Hochregallager
8914_523_64,Waren kommissionieren,8914,202,Hochregallager,Packplatz,2022-04-26 15:57:00,???,False,Packplatz
8916_668_89,Ware vereinnahmen,8916,41,Wareneingang,Hochregallager,??? ,2022-04-26 07:52:00,True,Wareneingang
8916_668_89,Waren lagern,8916,41,Hochregallager,Hochregallager,2022-04-26 09:34:00,2022-04-26 12:33:00,True,Hochregallager
8916_668_89,Waren kommissionieren,8916,41,Hochregallager,Packplatz,2022-04-26 14:56:00,???,True,Packplatz
8930_820_27,Ware vereinnahmen,8930,44,Wareneingang,Hochregallager,??? ,2022-04-26 09:11:00,True,Wareneingang
8930_820_27,Waren lagern,8930,44,Hochregallager,Hochregallager,2022-04-26 12:22:00,2022-04-26 12:48:00,True,Hochregallager
8930_820_27,Waren kommissionieren,8930,44,Hochregallager,Packplatz,2022-04-26 14:23:00,???,True,Packplatz
8944_742_89,Ware vereinnahmen,8944,463,Wareneingang,Hochregallager,??? ,2022-04-25 10:12:00,True,Wareneingang
8944_742_89,Waren lagern,8944,463,Hochregallager,Hochregallager,2022-04-25 12:41:00,2022-04-26 17:29:00,True,Hochregallager
8944_742_89,Waren kommissionieren,8944,463,Hochregallager,Packplatz,2022-04-26 19:04:00,???,True,Packplatz
8966_457_23,Ware vereinnahmen,8966,99,Wareneingang,Hochregallager,??? ,2022-04-26 00:32:00,True,Wareneingang
8966_457_23,Waren lagern,8966,99,Hochregallager,Hochregallager,2022-04-26 03:22:00,2022-04-26 10:43:00,True,Hochregallager
8966_457_23,Waren kommissionieren,8966,99,Hochregallager,Packplatz,2022-04-26 13:44:00,???,True,Packplatz
8978_103_32,Ware vereinnahmen,8978,478,Wareneingang,Hochregallager,??? ,2022-04-26 00:26:00,True,Wareneingang
8978_103_32,Waren lagern,8978,478,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 08:52:00,True,Hochregallager
8978_103_32,Waren kommissionieren,8978,478,Hochregallager,Packplatz,2022-04-26 12:48:00,???,True,Packplatz
8978_103_12,Ware vereinnahmen,8978,478,Wareneingang,Hochregallager,??? ,2022-04-26 00:26:00,True,Wareneingang
8978_103_12,Waren lagern,8978,478,Hochregallager,Hochregallager,2022-04-26 02:29:00,2022-04-26 08:52:00,True,Hochregallager
8978_103_12,Waren kommissionieren,8978,478,Hochregallager,Packplatz,2022-04-26 12:48:00,???,True,Packplatz
8978_788_32,Ware vereinnahmen,8978,64,Wareneingang,Hochregallager,??? ,2022-04-26 02:01:00,True,Wareneingang
8978_788_32,Waren lagern,8978,64,Hochregallager,Hochregallager,2022-04-26 05:33:00,2022-04-26 13:03:00,True,Hochregallager
8978_788_32,Waren kommissionieren,8978,64,Hochregallager,Packplatz,2022-04-26 14:07:00,???,True,Packplatz
8978_788_12,Ware vereinnahmen,8978,64,Wareneingang,Hochregallager,??? ,2022-04-26 02:01:00,True,Wareneingang
8978_788_12,Waren lagern,8978,64,Hochregallager,Hochregallager,2022-04-26 05:33:00,2022-04-26 13:03:00,True,Hochregallager
