Lagereinheit_ID,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
504,Wareneingang,Hochregallager,2022-04-25 22:35:00,2022-04-26 02:13:00
980,Hochregallager,Packplatz,2022-04-26 09:17:00,2022-04-26 13:13:00
980,Wareneingang,Hochregallager,2022-04-26 08:00:00,2022-04-26 11:37:00
172,Hochregallager,Packplatz,2022-04-26 12:00:00,2022-04-26 15:02:00
172,Wareneingang,Hochregallager,2022-04-26 02:26:00,2022-04-26 04:52:00
116,Hochregallager,Packplatz,2022-04-26 12:01:00,2022-04-26 12:25:00
116,Wareneingang,Hochregallager,2022-04-25 21:22:00,2022-04-25 22:16:00
108,Hochregallager,Packplatz,2022-04-26 11:37:00,2022-04-26 13:53:00
108,Wareneingang,Hochregallager,2022-04-26 09:00:00,2022-04-26 10:10:00
683,Hochregallager,Packplatz,2022-04-26 14:19:00,2022-04-26 15:15:00
683,Wareneingang,Hochregallager,2022-04-26 05:39:00,2022-04-26 06:15:00
339,Hochregallager,Packplatz,2022-04-26 08:57:00,2022-04-26 12:14:00
339,Wareneingang,Hochregallager,2022-04-26 08:00:00,2022-04-26 09:57:00
417,Hochregallager,Packplatz,2022-04-26 14:49:00,2022-04-26 17:55:00
417,Wareneingang,Hochregallager,2022-04-26 00:57:00,2022-04-26 02:42:00
225,Hochregallager,Packplatz,2022-04-26 10:57:00,2022-04-26 13:10:00
225,Wareneingang,Hochregallager,2022-04-26 04:14:00,2022-04-26 07:34:00
186,Hochregallager,Packplatz,2022-04-26 16:32:00,2022-04-26 16:54:00
186,Wareneingang,Hochregallager,2022-04-26 07:53:00,2022-04-26 08:01:00
910,Hochregallager,Packplatz,2022-04-26 10:41:00,2022-04-26 14:30:00
910,Wareneingang,Hochregallager,2022-04-25 02:01:00,2022-04-25 02:34:00
896,Hochregallager,Packplatz,2022-04-26 09:38:00,2022-04-26 12:06:00
896,Wareneingang,Hochregallager,2022-04-26 05:34:00,2022-04-26 07:08:00
233,Hochregallager,Packplatz,2022-04-26 11:24:00,2022-04-26 14:19:00
233,Wareneingang,Hochregallager,2022-04-26 05:53:00,2022-04-26 09:03:00
877,Hochregallager,Packplatz,2022-04-26 10:50:00,2022-04-26 13:05:00
877,Wareneingang,Hochregallager,2022-04-25 22:38:00,2022-04-25 23:11:00
791,Hochregallager,Packplatz,2022-04-26 13:19:00,2022-04-26 16:02:00
791,Wareneingang,Hochregallager,2022-04-26 01:50:00,2022-04-26 02:13:00
221,Hochregallager,Packplatz,2022-04-26 10:21:00,2022-04-26 11:50:00
221,Wareneingang,Hochregallager,2022-04-26 06:01:00,2022-04-26 09:45:00
884,Hochregallager,Packplatz,2022-04-26 08:05:00,2022-04-26 11:14:00
884,Wareneingang,Hochregallager,2022-04-26 04:23:00,2022-04-26 08:04:00
765,Hochregallager,Packplatz,2022-04-26 11:45:00,2022-04-26 13:20:00
765,Wareneingang,Hochregallager,2022-04-26 09:27:00,2022-04-26 11:37:00
409,Hochregallager,Packplatz,2022-04-26 09:32:00,2022-04-26 11:07:00
409,Wareneingang,Hochregallager,2022-04-26 01:36:00,2022-04-26 02:36:00
422,Hochregallager,Packplatz,2022-04-26 07:35:00,2022-04-26 11:24:00
422,Wareneingang,Hochregallager,2022-04-26 07:45:00,2022-04-26 10:56:00
250,Hochregallager,Packplatz,2022-04-26 13:51:00,2022-04-26 14:59:00
250,Wareneingang,Hochregallager,2022-04-25 18:14:00,2022-04-25 18:58:00
337,Hochregallager,Packplatz,2022-04-26 12:44:00,2022-04-26 14:24:00
337,Wareneingang,Hochregallager,2022-04-26 02:39:00,2022-04-26 05:29:00
647,Hochregallager,Packplatz,2022-04-26 13:13:00,2022-04-26 14:47:00
647,Wareneingang,Hochregallager,2022-04-26 01:44:00,2022-04-26 04:44:00
132,Hochregallager,Packplatz,2022-04-26 16:41:00,2022-04-26 17:22:00
132,Wareneingang,Hochregallager,2022-04-26 08:44:00,2022-04-26 10:02:00
238,Hochregallager,Packplatz,2022-04-26 11:50:00,2022-04-26 13:03:00
238,Wareneingang,Hochregallager,2022-04-25 22:27:00,2022-04-26 00:18:00
654,Hochregallager,Packplatz,2022-04-26 09:30:00,2022-04-26 12:36:00
654,Wareneingang,Hochregallager,2022-04-25 13:28:00,2022-04-25 14:46:00
247,Hochregallager,Packplatz,2022-04-26 14:52:00,2022-04-26 15:26:00
247,Wareneingang,Hochregallager,2022-04-26 02:48:00,2022-04-26 06:08:00
105,Hochregallager,Packplatz,2022-04-26 11:50:00,2022-04-26 14:41:00
105,Wareneingang,Hochregallager,2022-04-26 10:32:00,2022-04-26 12:14:00
651,Hochregallager,Packplatz,2022-04-26 14:33:00,2022-04-26 16:08:00
651,Wareneingang,Hochregallager,2022-04-26 06:50:00,2022-04-26 08:20:00
601,Hochregallager,Packplatz,2022-04-26 15:13:00,2022-04-26 17:06:00
601,Wareneingang,Hochregallager,2022-04-25 19:00:00,2022-04-25 21:20:00
344,Hochregallager,Packplatz,2022-04-26 12:10:00,2022-04-26 12:26:00
344,Wareneingang,Hochregallager,2022-04-26 10:50:00,2022-04-26 13:03:00
947,Hochregallager,Packplatz,2022-04-26 14:32:00,2022-04-26 15:39:00
947,Wareneingang,Hochregallager,2022-04-26 02:08:00,2022-04-26 02:29:00
609,Hochregallager,Packplatz,2022-04-26 12:31:00,2022-04-26 15:48:00
609,Wareneingang,Hochregallager,2022-04-26 07:09:00,2022-04-26 10:31:00
358,Hochregallager,Packplatz,2022-04-26 10:01:00,2022-04-26 10:17:00
358,Wareneingang,Hochregallager,2022-04-25 23:31:00,2022-04-26 02:00:00
650,Hochregallager,Packplatz,2022-04-26 09:42:00,2022-04-26 12:15:00
650,Wareneingang,Hochregallager,2022-04-26 06:43:00,2022-04-26 09:21:00
807,Hochregallager,Packplatz,2022-04-26 11:33:00,2022-04-26 12:26:00
807,Wareneingang,Hochregallager,2022-04-26 04:14:00,2022-04-26 06:32:00
668,Hochregallager,Packplatz,2022-04-26 12:33:00,2022-04-26 14:56:00
668,Wareneingang,Hochregallager,2022-04-26 07:52:00,2022-04-26 09:34:00
434,Hochregallager,Packplatz,2022-04-26 12:42:00,2022-04-26 13:10:00
434,Wareneingang,Hochregallager,2022-04-26 13:13:00,2022-04-26 13:46:00
285,Hochregallager,Packplatz,2022-04-26 17:35:00,2022-04-26 18:28:00
285,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:53:00
810,Hochregallager,Packplatz,2022-04-26 13:57:00,2022-04-26 14:05:00
810,Wareneingang,Hochregallager,2022-04-26 12:55:00,2022-04-26 13:39:00
649,Hochregallager,Packplatz,2022-04-26 13:53:00,2022-04-26 15:53:00
649,Wareneingang,Hochregallager,2022-04-26 01:37:00,2022-04-26 04:25:00
432,Hochregallager,Packplatz,2022-04-26 12:29:00,2022-04-26 12:59:00
432,Wareneingang,Hochregallager,2022-04-25 19:09:00,2022-04-25 20:05:00
579,Hochregallager,Packplatz,2022-04-26 13:11:00,2022-04-26 15:11:00
579,Wareneingang,Hochregallager,2022-04-26 09:06:00,2022-04-26 10:04:00
524,Hochregallager,Packplatz,2022-04-26 12:48:00,2022-04-26 16:26:00
524,Wareneingang,Hochregallager,2022-04-26 02:55:00,2022-04-26 05:37:00
717,Hochregallager,Packplatz,2022-04-26 10:19:00,2022-04-26 14:19:00
717,Wareneingang,Hochregallager,2022-04-26 14:27:00,2022-04-26 14:46:00
368,Hochregallager,Packplatz,2022-04-26 09:33:00,2022-04-26 13:32:00
368,Wareneingang,Hochregallager,2022-04-26 05:11:00,2022-04-26 07:07:00
275,Hochregallager,Packplatz,2022-04-26 09:18:00,2022-04-26 09:33:00
275,Wareneingang,Hochregallager,2022-04-26 06:24:00,2022-04-26 07:52:00
665,Hochregallager,Packplatz,2022-04-26 19:02:00,2022-04-26 19:22:00
665,Wareneingang,Hochregallager,2022-04-26 07:48:00,2022-04-26 10:37:00
141,Hochregallager,Packplatz,2022-04-26 10:34:00,2022-04-26 10:53:00
141,Wareneingang,Hochregallager,2022-04-26 07:10:00,2022-04-26 10:35:00
472,Hochregallager,Packplatz,2022-04-26 13:27:00,2022-04-26 13:34:00
472,Wareneingang,Hochregallager,2022-04-26 02:15:00,2022-04-26 04:28:00
248,Hochregallager,Packplatz,2022-04-26 14:54:00,2022-04-26 15:23:00
248,Wareneingang,Hochregallager,2022-04-26 05:19:00,2022-04-26 08:39:00
803,Hochregallager,Packplatz,2022-04-26 15:36:00,2022-04-26 16:43:00
803,Wareneingang,Hochregallager,2022-04-26 08:54:00,2022-04-26 11:26:00
194,Hochregallager,Packplatz,2022-04-26 11:08:00,2022-04-26 14:44:00
194,Wareneingang,Hochregallager,2022-04-25 21:14:00,2022-04-26 00:00:00
305,Hochregallager,Packplatz,2022-04-26 11:24:00,2022-04-26 15:11:00
305,Wareneingang,Hochregallager,2022-04-26 01:32:00,2022-04-26 04:46:00
984,Hochregallager,Packplatz,2022-04-26 09:19:00,2022-04-26 12:47:00
984,Wareneingang,Hochregallager,2022-04-26 05:37:00,2022-04-26 08:22:00
578,Hochregallager,Packplatz,2022-04-26 09:48:00,2022-04-26 11:51:00
578,Wareneingang,Hochregallager,2022-04-26 05:25:00,2022-04-26 06:14:00
734,Hochregallager,Packplatz,2022-04-26 12:55:00,2022-04-26 14:33:00
734,Wareneingang,Hochregallager,2022-04-25 22:53:00,2022-04-26 01:48:00
725,Hochregallager,Packplatz,2022-04-26 09:13:00,2022-04-26 12:14:00
725,Wareneingang,Hochregallager,2022-04-25 18:49:00,2022-04-25 22:38:00
251,Hochregallager,Packplatz,2022-04-26 13:45:00,2022-04-26 15:10:00
251,Wareneingang,Hochregallager,2022-04-26 12:24:00,2022-04-26 13:19:00
266,Hochregallager,Packplatz,2022-04-26 12:13:00,2022-04-26 12:47:00
266,Wareneingang,Hochregallager,2022-04-26 12:25:00,2022-04-26 15:38:00
530,Hochregallager,Packplatz,2022-04-26 13:47:00,2022-04-26 13:56:00
530,Wareneingang,Hochregallager,2022-04-26 08:12:00,2022-04-26 08:46:00
936,Hochregallager,Packplatz,2022-04-26 09:52:00,2022-04-26 10:08:00
936,Wareneingang,Hochregallager,2022-04-26 11:17:00,2022-04-26 12:16:00
580,Hochregallager,Packplatz,2022-04-26 11:03:00,2022-04-26 13:35:00
580,Wareneingang,Hochregallager,2022-04-25 10:28:00,2022-04-25 12:40:00
164,Hochregallager,Packplatz,2022-04-26 12:51:00,2022-04-26 15:26:00
164,Wareneingang,Hochregallager,2022-04-25 19:08:00,2022-04-25 20:28:00
514,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 12:52:00
514,Wareneingang,Hochregallager,2022-04-26 10:40:00,2022-04-26 12:59:00
564,Hochregallager,Packplatz,2022-04-26 08:19:00,2022-04-26 12:05:00
564,Wareneingang,Hochregallager,2022-04-26 01:39:00,2022-04-26 02:08:00
670,Hochregallager,Packplatz,2022-04-26 07:40:00,2022-04-26 08:13:00
670,Wareneingang,Hochregallager,2022-04-26 02:40:00,2022-04-26 04:40:00
257,Hochregallager,Packplatz,2022-04-26 14:31:00,2022-04-26 16:05:00
257,Wareneingang,Hochregallager,2022-04-25 16:30:00,2022-04-25 20:01:00
242,Hochregallager,Packplatz,2022-04-26 12:40:00,2022-04-26 15:18:00
242,Wareneingang,Hochregallager,2022-04-26 13:12:00,2022-04-26 15:33:00
395,Hochregallager,Packplatz,2022-04-26 14:13:00,2022-04-26 17:02:00
395,Wareneingang,Hochregallager,2022-04-26 08:37:00,2022-04-26 12:29:00
463,Hochregallager,Packplatz,2022-04-26 13:12:00,2022-04-26 15:05:00
463,Wareneingang,Hochregallager,2022-04-25 21:23:00,2022-04-25 22:56:00
789,Hochregallager,Packplatz,2022-04-26 11:51:00,2022-04-26 13:49:00
789,Wareneingang,Hochregallager,2022-04-25 22:32:00,2022-04-25 22:57:00
424,Hochregallager,Packplatz,2022-04-26 15:24:00,2022-04-26 15:59:00
424,Wareneingang,Hochregallager,2022-04-26 04:17:00,2022-04-26 07:05:00
642,Hochregallager,Packplatz,2022-04-26 15:22:00,2022-04-26 16:51:00
642,Wareneingang,Hochregallager,2022-04-26 09:32:00,2022-04-26 12:38:00
709,Hochregallager,Packplatz,2022-04-26 15:16:00,2022-04-26 17:36:00
709,Wareneingang,Hochregallager,2022-04-25 10:11:00,2022-04-25 13:14:00
355,Hochregallager,Packplatz,2022-04-26 14:32:00,2022-04-26 16:36:00
355,Wareneingang,Hochregallager,2022-04-26 09:29:00,2022-04-26 11:53:00
852,Hochregallager,Packplatz,2022-04-26 10:57:00,2022-04-26 14:27:00
852,Wareneingang,Hochregallager,2022-04-26 10:43:00,2022-04-26 11:06:00
999,Hochregallager,Packplatz,2022-04-26 12:03:00,2022-04-26 14:39:00
999,Wareneingang,Hochregallager,2022-04-26 05:56:00,2022-04-26 06:21:00
