Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
7182,92,26.04.2022 16:04,26.04.2022 17:59,26.04.2022 16:34,754,Packplatz 04,26.04.2022 14:56,460,Wareneingang,Hochregallager,2022-04-26 08:41:00,2022-04-26 09:47:00
7182,58,26.04.2022 19:57,26.04.2022 20:12,26.04.2022 20:27,754,Packplatz 04,26.04.2022 14:56,460,Hochregallager,Packplatz,2022-04-26 11:14:00,2022-04-26 11:39:00
7182,92,26.04.2022 16:04,26.04.2022 17:59,26.04.2022 16:34,754,Packplatz 04,26.04.2022 14:56,460,Hochregallager,Packplatz,2022-04-26 11:14:00,2022-04-26 11:39:00
7182,58,26.04.2022 19:57,26.04.2022 20:12,26.04.2022 20:27,288,Packplatz 06,26.04.2022 15:57,259,Wareneingang,Hochregallager,2022-04-26 12:09:00,2022-04-26 12:14:00
7182,92,26.04.2022 16:04,26.04.2022 17:59,26.04.2022 16:34,288,Packplatz 06,26.04.2022 15:57,259,Wareneingang,Hochregallager,2022-04-26 12:09:00,2022-04-26 12:14:00
7182,58,26.04.2022 19:57,26.04.2022 20:12,26.04.2022 20:27,288,Packplatz 06,26.04.2022 15:57,259,Hochregallager,Packplatz,2022-04-26 13:13:00,2022-04-26 13:30:00
7182,92,26.04.2022 16:04,26.04.2022 17:59,26.04.2022 16:34,288,Packplatz 06,26.04.2022 15:57,259,Hochregallager,Packplatz,2022-04-26 13:13:00,2022-04-26 13:30:00
7201,62,26.04.2022 21:11,26.04.2022 21:55,26.04.2022 21:41,794,Packplatz 03,26.04.2022 19:19,228,Wareneingang,Hochregallager,2022-04-26 10:38:00,2022-04-26 10:57:00
7201,62,26.04.2022 21:11,26.04.2022 21:55,26.04.2022 21:41,794,Packplatz 03,26.04.2022 19:19,228,Hochregallager,Packplatz,2022-04-26 13:48:00,2022-04-26 17:34:00
7208,86,26.04.2022 21:16,27.04.2022 00:47,26.04.2022 21:46,860,Packplatz 03,26.04.2022 18:16,121,Wareneingang,Hochregallager,2022-04-26 07:06:00,2022-04-26 10:04:00
7208,86,26.04.2022 21:16,27.04.2022 00:47,26.04.2022 21:46,860,Packplatz 03,26.04.2022 18:16,121,Hochregallager,Packplatz,2022-04-26 12:25:00,2022-04-26 12:36:00
7231,47,26.04.2022 18:11,26.04.2022 22:09,26.04.2022 18:41,622,Packplatz 03,26.04.2022 14:31,417,Wareneingang,Hochregallager,2022-04-26 08:48:00,2022-04-26 10:56:00
7231,47,26.04.2022 18:11,26.04.2022 22:09,26.04.2022 18:41,622,Packplatz 03,26.04.2022 14:31,417,Hochregallager,Packplatz,2022-04-26 15:39:00,2022-04-26 19:13:00
7232,85,26.04.2022 18:23,26.04.2022 19:13,26.04.2022 18:53,464,Packplatz 03,26.04.2022 15:13,222,Wareneingang,Hochregallager,2022-04-26 09:08:00,2022-04-26 11:55:00
7232,44,26.04.2022 17:59,26.04.2022 19:53,26.04.2022 18:29,464,Packplatz 03,26.04.2022 15:13,222,Wareneingang,Hochregallager,2022-04-26 09:08:00,2022-04-26 11:55:00
7232,85,26.04.2022 18:23,26.04.2022 19:13,26.04.2022 18:53,162,Packplatz 05,26.04.2022 14:32,349,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 13:44:00
7232,44,26.04.2022 17:59,26.04.2022 19:53,26.04.2022 18:29,162,Packplatz 05,26.04.2022 14:32,349,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 13:44:00
7232,85,26.04.2022 18:23,26.04.2022 19:13,26.04.2022 18:53,162,Packplatz 05,26.04.2022 14:32,349,Wareneingang,Hochregallager,2022-04-26 12:07:00,2022-04-26 14:51:00
7232,44,26.04.2022 17:59,26.04.2022 19:53,26.04.2022 18:29,162,Packplatz 05,26.04.2022 14:32,349,Wareneingang,Hochregallager,2022-04-26 12:07:00,2022-04-26 14:51:00
7232,85,26.04.2022 18:23,26.04.2022 19:13,26.04.2022 18:53,464,Packplatz 03,26.04.2022 15:13,222,Hochregallager,Packplatz,2022-04-26 12:09:00,2022-04-26 14:21:00
7232,44,26.04.2022 17:59,26.04.2022 19:53,26.04.2022 18:29,464,Packplatz 03,26.04.2022 15:13,222,Hochregallager,Packplatz,2022-04-26 12:09:00,2022-04-26 14:21:00
7234,85,26.04.2022 16:21,26.04.2022 19:12,26.04.2022 16:51,976,Packplatz 07,26.04.2022 14:06,308,Wareneingang,Hochregallager,2022-04-26 05:11:00,2022-04-26 07:13:00
7234,85,26.04.2022 16:21,26.04.2022 19:12,26.04.2022 16:51,976,Packplatz 07,26.04.2022 14:06,308,Hochregallager,Packplatz,2022-04-26 11:48:00,2022-04-26 12:24:00
7254,98,26.04.2022 19:10,26.04.2022 20:15,26.04.2022 19:40,203,Packplatz 06,26.04.2022 17:35,490,Wareneingang,Hochregallager,2022-04-26 01:28:00,2022-04-26 02:02:00
7254,98,26.04.2022 19:10,26.04.2022 20:15,26.04.2022 19:40,203,Packplatz 06,26.04.2022 17:35,490,Hochregallager,Packplatz,2022-04-26 15:35:00,2022-04-26 16:16:00
7260,93,26.04.2022 17:07,26.04.2022 17:12,26.04.2022 17:37,369,Packplatz 08,26.04.2022 16:50,233,Hochregallager,Packplatz,2022-04-26 11:45:00,2022-04-26 13:53:00
7260,93,26.04.2022 17:07,26.04.2022 17:12,26.04.2022 17:37,369,Packplatz 08,26.04.2022 16:50,233,Wareneingang,Hochregallager,2022-04-26 13:30:00,2022-04-26 14:48:00
7265,24,26.04.2022 18:12,26.04.2022 20:54,26.04.2022 18:42,280,Packplatz 08,26.04.2022 16:28,415,Hochregallager,Packplatz,2022-04-26 10:51:00,2022-04-26 13:11:00
7265,24,26.04.2022 18:12,26.04.2022 20:54,26.04.2022 18:42,280,Packplatz 08,26.04.2022 16:28,415,Wareneingang,Hochregallager,2022-04-26 10:52:00,2022-04-26 12:11:00
7268,87,26.04.2022 19:38,26.04.2022 21:25,26.04.2022 20:08,439,Packplatz 04,26.04.2022 19:17,248,Wareneingang,Hochregallager,2022-04-26 04:27:00,2022-04-26 06:14:00
7268,87,26.04.2022 19:38,26.04.2022 21:25,26.04.2022 20:08,439,Packplatz 04,26.04.2022 19:17,248,Hochregallager,Packplatz,2022-04-26 12:19:00,2022-04-26 14:04:00
7282,75,26.04.2022 20:12,26.04.2022 22:28,26.04.2022 20:42,979,Packplatz 08,26.04.2022 20:07,11,Wareneingang,Hochregallager,2022-04-26 06:47:00,2022-04-26 09:11:00
7282,75,26.04.2022 20:12,26.04.2022 22:28,26.04.2022 20:42,979,Packplatz 08,26.04.2022 20:07,11,Hochregallager,Packplatz,2022-04-26 14:29:00,2022-04-26 16:00:00
7284,26,26.04.2022 17:20,26.04.2022 20:17,26.04.2022 17:50,485,Packplatz 05,26.04.2022 16:13,109,Wareneingang,Hochregallager,2022-04-26 09:09:00,2022-04-26 10:54:00
7284,26,26.04.2022 17:20,26.04.2022 20:17,26.04.2022 17:50,485,Packplatz 05,26.04.2022 16:13,109,Hochregallager,Packplatz,2022-04-26 10:33:00,2022-04-26 12:22:00
7296,64,26.04.2022 16:47,26.04.2022 18:36,26.04.2022 17:17,983,Packplatz 10,26.04.2022 12:47,438,Wareneingang,Hochregallager,2022-04-26 09:23:00,2022-04-26 13:07:00
7296,64,26.04.2022 16:47,26.04.2022 18:36,26.04.2022 17:17,983,Packplatz 10,26.04.2022 12:47,438,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 11:33:00
7313,75,26.04.2022 20:56,27.04.2022 00:23,26.04.2022 21:26,872,Packplatz 05,26.04.2022 17:59,32,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 06:36:00
7313,75,26.04.2022 20:56,27.04.2022 00:23,26.04.2022 21:26,872,Packplatz 05,26.04.2022 17:59,32,Hochregallager,Packplatz,2022-04-26 12:28:00,2022-04-26 15:54:00
7340,70,26.04.2022 19:40,26.04.2022 20:48,26.04.2022 20:10,459,Packplatz 05,26.04.2022 17:27,105,Wareneingang,Hochregallager,2022-04-26 00:50:00,2022-04-26 03:46:00
7340,70,26.04.2022 19:40,26.04.2022 20:48,26.04.2022 20:10,459,Packplatz 05,26.04.2022 17:27,105,Hochregallager,Packplatz,2022-04-26 14:10:00,2022-04-26 16:15:00
7347,99,26.04.2022 19:50,26.04.2022 22:07,26.04.2022 20:20,223,Packplatz 04,26.04.2022 19:10,202,Wareneingang,Hochregallager,2022-04-26 01:42:00,2022-04-26 02:41:00
7347,99,26.04.2022 19:50,26.04.2022 22:07,26.04.2022 20:20,223,Packplatz 04,26.04.2022 19:10,202,Hochregallager,Packplatz,2022-04-26 11:41:00,2022-04-26 15:19:00
7360,60,26.04.2022 21:33,26.04.2022 22:54,26.04.2022 22:03,634,Packplatz 10,26.04.2022 18:20,382,Wareneingang,Hochregallager,2022-04-26 16:00:00,2022-04-26 16:26:00
7360,60,26.04.2022 21:33,26.04.2022 22:54,26.04.2022 22:03,634,Packplatz 10,26.04.2022 18:20,382,Hochregallager,Packplatz,2022-04-26 16:34:00,2022-04-26 17:33:00
7372,75,26.04.2022 18:42,26.04.2022 21:49,26.04.2022 19:12,561,Packplatz 02,26.04.2022 15:33,453,Hochregallager,Packplatz,2022-04-26 11:19:00,2022-04-26 12:24:00
7372,75,26.04.2022 18:42,26.04.2022 21:49,26.04.2022 19:12,561,Packplatz 02,26.04.2022 15:33,453,Wareneingang,Hochregallager,2022-04-26 14:26:00,2022-04-26 16:38:00
7374,19,26.04.2022 18:33,26.04.2022 18:55,26.04.2022 19:03,247,Packplatz 05,26.04.2022 18:06,452,Wareneingang,Hochregallager,2022-04-26 02:48:00,2022-04-26 06:08:00
7374,19,26.04.2022 18:33,26.04.2022 18:55,26.04.2022 19:03,247,Packplatz 05,26.04.2022 18:06,452,Hochregallager,Packplatz,2022-04-26 14:52:00,2022-04-26 15:26:00
7378,66,26.04.2022 18:51,26.04.2022 20:56,26.04.2022 19:21,187,Packplatz 10,26.04.2022 18:48,446,Wareneingang,Hochregallager,2022-04-25 21:41:00,2022-04-25 23:39:00
7378,66,26.04.2022 18:51,26.04.2022 20:56,26.04.2022 19:21,187,Packplatz 10,26.04.2022 18:48,446,Hochregallager,Packplatz,2022-04-26 15:27:00,2022-04-26 15:42:00
7380,40,26.04.2022 19:01,26.04.2022 21:36,26.04.2022 19:31,714,Packplatz 08,26.04.2022 16:54,266,Wareneingang,Hochregallager,2022-04-25 21:11:00,2022-04-25 22:05:00
7380,40,26.04.2022 19:01,26.04.2022 21:36,26.04.2022 19:31,714,Packplatz 08,26.04.2022 16:54,266,Hochregallager,Packplatz,2022-04-26 10:25:00,2022-04-26 14:14:00
7384,42,26.04.2022 16:24,26.04.2022 19:38,26.04.2022 16:54,728,Packplatz 03,26.04.2022 14:26,356,Wareneingang,Hochregallager,2022-04-26 08:44:00,2022-04-26 10:42:00
7384,42,26.04.2022 16:24,26.04.2022 19:38,26.04.2022 16:54,728,Packplatz 03,26.04.2022 14:26,356,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 11:24:00
7386,36,26.04.2022 19:23,26.04.2022 23:20,26.04.2022 19:53,461,Packplatz 06,26.04.2022 14:37,305,Wareneingang,Hochregallager,2022-04-26 03:01:00,2022-04-26 06:31:00
7386,88,26.04.2022 18:25,26.04.2022 20:19,26.04.2022 18:55,461,Packplatz 06,26.04.2022 14:37,305,Wareneingang,Hochregallager,2022-04-26 03:01:00,2022-04-26 06:31:00
7386,36,26.04.2022 19:23,26.04.2022 23:20,26.04.2022 19:53,520,Packplatz 08,26.04.2022 17:05,74,Wareneingang,Hochregallager,2022-04-26 04:02:00,2022-04-26 07:01:00
7386,88,26.04.2022 18:25,26.04.2022 20:19,26.04.2022 18:55,520,Packplatz 08,26.04.2022 17:05,74,Wareneingang,Hochregallager,2022-04-26 04:02:00,2022-04-26 07:01:00
7386,36,26.04.2022 19:23,26.04.2022 23:20,26.04.2022 19:53,461,Packplatz 06,26.04.2022 14:37,305,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 13:07:00
7386,88,26.04.2022 18:25,26.04.2022 20:19,26.04.2022 18:55,461,Packplatz 06,26.04.2022 14:37,305,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 13:07:00
7386,36,26.04.2022 19:23,26.04.2022 23:20,26.04.2022 19:53,520,Packplatz 08,26.04.2022 17:05,74,Hochregallager,Packplatz,2022-04-26 12:45:00,2022-04-26 15:52:00
7386,88,26.04.2022 18:25,26.04.2022 20:19,26.04.2022 18:55,520,Packplatz 08,26.04.2022 17:05,74,Hochregallager,Packplatz,2022-04-26 12:45:00,2022-04-26 15:52:00
7405,37,26.04.2022 16:55,26.04.2022 18:13,26.04.2022 17:25,877,Packplatz 02,26.04.2022 15:45,117,Wareneingang,Hochregallager,2022-04-25 22:38:00,2022-04-25 23:11:00
7405,37,26.04.2022 16:55,26.04.2022 18:13,26.04.2022 17:25,877,Packplatz 02,26.04.2022 15:45,117,Hochregallager,Packplatz,2022-04-26 10:50:00,2022-04-26 13:05:00
7406,76,26.04.2022 21:21,26.04.2022 21:30,26.04.2022 21:51,577,Packplatz 08,26.04.2022 17:25,188,Wareneingang,Hochregallager,2022-04-26 01:30:00,2022-04-26 03:45:00
7406,76,26.04.2022 21:21,26.04.2022 21:30,26.04.2022 21:51,577,Packplatz 08,26.04.2022 17:25,188,Hochregallager,Packplatz,2022-04-26 14:10:00,2022-04-26 17:55:00
7432,50,26.04.2022 18:43,26.04.2022 21:38,26.04.2022 19:13,337,Packplatz 05,26.04.2022 14:43,331,Wareneingang,Hochregallager,2022-04-26 02:39:00,2022-04-26 05:29:00
7432,50,26.04.2022 18:43,26.04.2022 21:38,26.04.2022 19:13,337,Packplatz 05,26.04.2022 14:43,331,Hochregallager,Packplatz,2022-04-26 12:44:00,2022-04-26 14:24:00
7464,49,26.04.2022 19:14,26.04.2022 19:37,26.04.2022 19:44,720,Packplatz 03,26.04.2022 17:30,26,Hochregallager,Packplatz,2022-04-26 11:05:00,2022-04-26 15:03:00
7464,49,26.04.2022 19:14,26.04.2022 19:37,26.04.2022 19:44,720,Packplatz 03,26.04.2022 17:30,26,Wareneingang,Hochregallager,2022-04-26 12:27:00,2022-04-26 13:28:00
7475,92,26.04.2022 18:24,26.04.2022 18:31,26.04.2022 18:54,649,Packplatz 06,26.04.2022 14:34,438,Wareneingang,Hochregallager,2022-04-26 01:37:00,2022-04-26 04:25:00
7475,92,26.04.2022 18:24,26.04.2022 18:31,26.04.2022 18:54,649,Packplatz 06,26.04.2022 14:34,438,Hochregallager,Packplatz,2022-04-26 13:53:00,2022-04-26 15:53:00
7479,58,26.04.2022 18:12,26.04.2022 21:08,26.04.2022 18:42,706,Packplatz 10,26.04.2022 16:40,356,Hochregallager,Packplatz,2022-04-26 10:15:00,2022-04-26 12:44:00
7479,58,26.04.2022 18:12,26.04.2022 21:08,26.04.2022 18:42,706,Packplatz 10,26.04.2022 16:40,356,Wareneingang,Hochregallager,2022-04-26 13:21:00,2022-04-26 15:57:00
7509,65,26.04.2022 17:28,26.04.2022 19:53,26.04.2022 17:58,564,Packplatz 02,26.04.2022 15:25,51,Wareneingang,Hochregallager,2022-04-26 01:39:00,2022-04-26 02:08:00
7509,65,26.04.2022 17:28,26.04.2022 19:53,26.04.2022 17:58,564,Packplatz 02,26.04.2022 15:25,51,Hochregallager,Packplatz,2022-04-26 08:19:00,2022-04-26 12:05:00
7514,43,26.04.2022 18:38,26.04.2022 22:15,26.04.2022 19:08,458,Packplatz 10,26.04.2022 18:34,52,Wareneingang,Hochregallager,2022-04-25 22:41:00,2022-04-26 01:48:00
7514,43,26.04.2022 18:38,26.04.2022 22:15,26.04.2022 19:08,458,Packplatz 10,26.04.2022 18:34,52,Hochregallager,Packplatz,2022-04-26 11:18:00,2022-04-26 12:47:00
7534,55,26.04.2022 21:35,26.04.2022 23:19,26.04.2022 22:05,779,Packplatz 09,26.04.2022 20:54,496,Wareneingang,Hochregallager,2022-04-25 18:03:00,2022-04-25 19:30:00
7534,55,26.04.2022 21:35,26.04.2022 23:19,26.04.2022 22:05,779,Packplatz 09,26.04.2022 20:54,496,Hochregallager,Packplatz,2022-04-26 19:16:00,2022-04-26 20:32:00
7540,69,26.04.2022 19:49,26.04.2022 22:21,26.04.2022 20:19,980,Packplatz 07,26.04.2022 16:04,339,Wareneingang,Hochregallager,2022-04-26 08:00:00,2022-04-26 11:37:00
7540,69,26.04.2022 19:49,26.04.2022 22:21,26.04.2022 20:19,980,Packplatz 07,26.04.2022 16:04,339,Hochregallager,Packplatz,2022-04-26 09:17:00,2022-04-26 13:13:00
7544,39,26.04.2022 18:14,26.04.2022 20:03,26.04.2022 18:44,989,Packplatz 08,26.04.2022 17:02,333,Wareneingang,Hochregallager,2022-04-26 05:08:00,2022-04-26 07:58:00
7544,39,26.04.2022 18:14,26.04.2022 20:03,26.04.2022 18:44,989,Packplatz 08,26.04.2022 17:02,333,Hochregallager,Packplatz,2022-04-26 09:51:00,2022-04-26 13:11:00
7552,85,26.04.2022 15:34,26.04.2022 17:53,26.04.2022 16:04,712,Packplatz 05,26.04.2022 13:04,276,Wareneingang,Hochregallager,2022-04-26 08:36:00,2022-04-26 09:45:00
7552,85,26.04.2022 15:34,26.04.2022 17:53,26.04.2022 16:04,712,Packplatz 05,26.04.2022 13:04,276,Hochregallager,Packplatz,2022-04-26 08:45:00,2022-04-26 10:36:00
7556,95,26.04.2022 15:28,26.04.2022 18:28,26.04.2022 15:58,587,Packplatz 09,26.04.2022 14:25,9,Wareneingang,Hochregallager,2022-04-26 09:30:00,2022-04-26 11:35:00
7556,95,26.04.2022 15:28,26.04.2022 18:28,26.04.2022 15:58,587,Packplatz 09,26.04.2022 14:25,9,Hochregallager,Packplatz,2022-04-26 11:33:00,2022-04-26 13:22:00
7558,98,26.04.2022 20:24,27.04.2022 00:18,26.04.2022 20:54,405,Packplatz 04,26.04.2022 20:11,485,Wareneingang,Hochregallager,2022-04-25 21:55:00,2022-04-26 00:52:00
7558,98,26.04.2022 20:24,27.04.2022 00:18,26.04.2022 20:54,405,Packplatz 04,26.04.2022 20:11,485,Hochregallager,Packplatz,2022-04-26 17:53:00,2022-04-26 18:00:00
7568,19,26.04.2022 22:20,27.04.2022 02:20,26.04.2022 22:50,229,Packplatz 05,26.04.2022 19:40,297,Wareneingang,Hochregallager,2022-04-25 06:35:00,2022-04-25 09:56:00
7568,19,26.04.2022 22:20,27.04.2022 02:20,26.04.2022 22:50,229,Packplatz 05,26.04.2022 19:40,297,Hochregallager,Packplatz,2022-04-26 16:16:00,2022-04-26 19:29:00
7582,51,26.04.2022 17:27,26.04.2022 17:31,26.04.2022 17:57,578,Packplatz 03,26.04.2022 14:15,326,Wareneingang,Hochregallager,2022-04-26 05:25:00,2022-04-26 06:14:00
7582,51,26.04.2022 17:27,26.04.2022 17:31,26.04.2022 17:57,578,Packplatz 03,26.04.2022 14:15,326,Hochregallager,Packplatz,2022-04-26 09:48:00,2022-04-26 11:51:00
7591,95,26.04.2022 17:00,26.04.2022 19:46,26.04.2022 17:30,883,Packplatz 07,26.04.2022 19:37,68,Wareneingang,Hochregallager,2022-04-25 19:53:00,2022-04-25 23:42:00
7591,84,26.04.2022 20:08,26.04.2022 23:57,26.04.2022 20:38,883,Packplatz 07,26.04.2022 19:37,68,Wareneingang,Hochregallager,2022-04-25 19:53:00,2022-04-25 23:42:00
7591,95,26.04.2022 17:00,26.04.2022 19:46,26.04.2022 17:30,385,Packplatz 08,26.04.2022 13:25,349,Wareneingang,Hochregallager,2022-04-26 05:38:00,2022-04-26 06:30:00
7591,84,26.04.2022 20:08,26.04.2022 23:57,26.04.2022 20:38,385,Packplatz 08,26.04.2022 13:25,349,Wareneingang,Hochregallager,2022-04-26 05:38:00,2022-04-26 06:30:00
7591,95,26.04.2022 17:00,26.04.2022 19:46,26.04.2022 17:30,883,Packplatz 07,26.04.2022 19:37,68,Hochregallager,Packplatz,2022-04-26 12:51:00,2022-04-26 15:50:00
7591,84,26.04.2022 20:08,26.04.2022 23:57,26.04.2022 20:38,883,Packplatz 07,26.04.2022 19:37,68,Hochregallager,Packplatz,2022-04-26 12:51:00,2022-04-26 15:50:00
7591,95,26.04.2022 17:00,26.04.2022 19:46,26.04.2022 17:30,385,Packplatz 08,26.04.2022 13:25,349,Hochregallager,Packplatz,2022-04-26 15:02:00,2022-04-26 16:52:00
7591,84,26.04.2022 20:08,26.04.2022 23:57,26.04.2022 20:38,385,Packplatz 08,26.04.2022 13:25,349,Hochregallager,Packplatz,2022-04-26 15:02:00,2022-04-26 16:52:00
7594,45,26.04.2022 16:19,26.04.2022 18:49,26.04.2022 16:49,956,Packplatz 01,26.04.2022 15:58,280,Wareneingang,Hochregallager,2022-04-25 17:54:00,2022-04-25 20:53:00
7594,45,26.04.2022 16:19,26.04.2022 18:49,26.04.2022 16:49,956,Packplatz 01,26.04.2022 15:58,280,Hochregallager,Packplatz,2022-04-26 08:02:00,2022-04-26 12:02:00
7597,49,26.04.2022 18:40,26.04.2022 20:03,26.04.2022 19:10,804,Packplatz 10,26.04.2022 16:23,370,Wareneingang,Hochregallager,2022-04-26 03:55:00,2022-04-26 06:00:00
7597,49,26.04.2022 18:40,26.04.2022 20:03,26.04.2022 19:10,804,Packplatz 10,26.04.2022 16:23,370,Hochregallager,Packplatz,2022-04-26 11:22:00,2022-04-26 14:44:00
7613,54,26.04.2022 18:09,26.04.2022 21:29,26.04.2022 18:39,444,Packplatz 08,26.04.2022 18:05,70,Wareneingang,Hochregallager,2022-04-26 01:39:00,2022-04-26 03:01:00
7613,54,26.04.2022 18:09,26.04.2022 21:29,26.04.2022 18:39,444,Packplatz 08,26.04.2022 18:05,70,Hochregallager,Packplatz,2022-04-26 12:14:00,2022-04-26 15:39:00
7615,87,26.04.2022 20:04,26.04.2022 22:59,26.04.2022 20:34,826,Packplatz 08,26.04.2022 17:53,408,Wareneingang,Hochregallager,2022-04-26 06:34:00,2022-04-26 10:17:00
7615,87,26.04.2022 20:04,26.04.2022 22:59,26.04.2022 20:34,826,Packplatz 08,26.04.2022 17:53,408,Hochregallager,Packplatz,2022-04-26 14:04:00,2022-04-26 16:03:00
7633,87,26.04.2022 18:03,26.04.2022 18:24,26.04.2022 18:33,429,Packplatz 07,26.04.2022 14:37,221,Wareneingang,Hochregallager,2022-04-26 03:26:00,2022-04-26 04:16:00
7633,87,26.04.2022 18:03,26.04.2022 18:24,26.04.2022 18:33,429,Packplatz 07,26.04.2022 14:37,221,Hochregallager,Packplatz,2022-04-26 14:12:00,2022-04-26 14:46:00
7644,79,26.04.2022 18:33,26.04.2022 22:26,26.04.2022 19:03,696,Packplatz 07,26.04.2022 17:56,272,Wareneingang,Hochregallager,2022-04-26 05:28:00,2022-04-26 09:01:00
7644,79,26.04.2022 18:33,26.04.2022 22:26,26.04.2022 19:03,696,Packplatz 07,26.04.2022 17:56,272,Hochregallager,Packplatz,2022-04-26 14:20:00,2022-04-26 16:12:00
7648,40,26.04.2022 19:10,26.04.2022 19:43,26.04.2022 19:40,642,Packplatz 08,26.04.2022 16:57,221,Wareneingang,Hochregallager,2022-04-26 09:32:00,2022-04-26 12:38:00
7648,40,26.04.2022 19:10,26.04.2022 19:43,26.04.2022 19:40,642,Packplatz 08,26.04.2022 16:57,221,Hochregallager,Packplatz,2022-04-26 15:22:00,2022-04-26 16:51:00
7658,72,26.04.2022 19:25,26.04.2022 22:35,26.04.2022 19:55,492,Packplatz 10,26.04.2022 19:52,3,Wareneingang,Hochregallager,2022-04-26 08:38:00,2022-04-26 11:33:00
7658,52,26.04.2022 21:25,26.04.2022 23:42,26.04.2022 21:55,492,Packplatz 10,26.04.2022 19:52,3,Wareneingang,Hochregallager,2022-04-26 08:38:00,2022-04-26 11:33:00
7658,72,26.04.2022 19:25,26.04.2022 22:35,26.04.2022 19:55,535,Packplatz 09,26.04.2022 15:45,438,Wareneingang,Hochregallager,2022-04-26 09:32:00,2022-04-26 12:55:00
7658,52,26.04.2022 21:25,26.04.2022 23:42,26.04.2022 21:55,535,Packplatz 09,26.04.2022 15:45,438,Wareneingang,Hochregallager,2022-04-26 09:32:00,2022-04-26 12:55:00
7658,72,26.04.2022 19:25,26.04.2022 22:35,26.04.2022 19:55,535,Packplatz 09,26.04.2022 15:45,438,Hochregallager,Packplatz,2022-04-26 12:21:00,2022-04-26 14:18:00
7658,52,26.04.2022 21:25,26.04.2022 23:42,26.04.2022 21:55,535,Packplatz 09,26.04.2022 15:45,438,Hochregallager,Packplatz,2022-04-26 12:21:00,2022-04-26 14:18:00
7658,72,26.04.2022 19:25,26.04.2022 22:35,26.04.2022 19:55,492,Packplatz 10,26.04.2022 19:52,3,Hochregallager,Packplatz,2022-04-26 18:16:00,2022-04-26 18:28:00
7658,52,26.04.2022 21:25,26.04.2022 23:42,26.04.2022 21:55,492,Packplatz 10,26.04.2022 19:52,3,Hochregallager,Packplatz,2022-04-26 18:16:00,2022-04-26 18:28:00
7660,35,26.04.2022 16:18,26.04.2022 16:40,26.04.2022 16:48,883,Packplatz 04,26.04.2022 14:42,160,Wareneingang,Hochregallager,2022-04-25 19:53:00,2022-04-25 23:42:00
7660,35,26.04.2022 16:18,26.04.2022 16:40,26.04.2022 16:48,883,Packplatz 04,26.04.2022 14:42,160,Hochregallager,Packplatz,2022-04-26 12:51:00,2022-04-26 15:50:00
7672,54,26.04.2022 19:07,26.04.2022 21:29,26.04.2022 19:37,762,Packplatz 05,26.04.2022 17:05,38,Wareneingang,Hochregallager,2022-04-26 06:03:00,2022-04-26 08:14:00
7672,54,26.04.2022 19:07,26.04.2022 21:29,26.04.2022 19:37,762,Packplatz 05,26.04.2022 17:05,38,Hochregallager,Packplatz,2022-04-26 15:36:00,2022-04-26 16:58:00
7690,64,26.04.2022 15:44,26.04.2022 16:52,26.04.2022 16:14,832,Packplatz 09,26.04.2022 13:34,305,Wareneingang,Hochregallager,2022-04-26 10:40:00,2022-04-26 13:01:00
7690,64,26.04.2022 15:44,26.04.2022 16:52,26.04.2022 16:14,832,Packplatz 09,26.04.2022 13:34,305,Hochregallager,Packplatz,2022-04-26 17:58:00,2022-04-26 19:28:00
7710,51,26.04.2022 20:27,27.04.2022 00:25,26.04.2022 20:57,770,Packplatz 08,26.04.2022 19:40,221,Wareneingang,Hochregallager,2022-04-26 09:39:00,2022-04-26 12:46:00
7710,51,26.04.2022 20:27,27.04.2022 00:25,26.04.2022 20:57,770,Packplatz 08,26.04.2022 19:40,221,Hochregallager,Packplatz,2022-04-26 15:47:00,2022-04-26 16:23:00
7711,28,26.04.2022 17:42,26.04.2022 19:31,26.04.2022 18:12,429,Packplatz 09,26.04.2022 16:35,181,Wareneingang,Hochregallager,2022-04-26 03:26:00,2022-04-26 04:16:00
7711,28,26.04.2022 17:42,26.04.2022 19:31,26.04.2022 18:12,429,Packplatz 09,26.04.2022 16:35,181,Hochregallager,Packplatz,2022-04-26 14:12:00,2022-04-26 14:46:00
7717,68,26.04.2022 19:11,26.04.2022 22:45,26.04.2022 19:41,596,Packplatz 09,26.04.2022 16:40,458,Wareneingang,Hochregallager,2022-04-26 06:11:00,2022-04-26 08:06:00
7717,68,26.04.2022 19:11,26.04.2022 22:45,26.04.2022 19:41,596,Packplatz 09,26.04.2022 16:40,458,Hochregallager,Packplatz,2022-04-26 12:57:00,2022-04-26 14:33:00
7721,34,26.04.2022 19:34,26.04.2022 21:43,26.04.2022 20:04,309,Packplatz 03,26.04.2022 18:49,342,Wareneingang,Hochregallager,2022-04-26 10:46:00,2022-04-26 12:56:00
