case_id,process_activity,Auftragsnummer,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
23,Waren kommissionieren,7855,331,Hochregallager,Packplatz,2022-07-18 12:28:00,2022-07-18 13:39:00,True,Packplatz
23,Waren im Warenausgang,7855,331,Packplatz,Warenausgang,2022-07-18 13:39:00,2022-07-18 19:45:00,True,Warenausgang
23,Waren verladen,7855,331,Warenausgang,Transportmittel,2022-07-18 19:45:00,2022-07-18 21:50:00,True,Transportmittel
12,Ware vereinnahmen,7861,426,Wareneingang,Hochregallager,2022-07-18 06:03:00,2022-07-18 08:54:00,True,Wareneingang
12,Waren lagern,7861,426,Hochregallager,Hochregallager,2022-07-18 08:54:00,2022-07-18 18:26:00,True,Hochregallager
12,Waren kommissionieren,7861,426,Hochregallager,Packplatz,2022-07-18 18:26:00,2022-07-18 21:52:00,True,Packplatz
12,Waren im Warenausgang,7861,426,Packplatz,Warenausgang,2022-07-18 21:52:00,2022-07-18 21:57:00,True,Warenausgang
12,Waren verladen,7861,426,Warenausgang,Transportmittel,2022-07-18 21:57:00,2022-07-18 23:23:00,True,Transportmittel
42,Ware vereinnahmen,7861,426,Wareneingang,Hochregallager,2022-07-18 06:03:00,2022-07-18 08:54:00,True,Wareneingang
42,Waren lagern,7861,426,Hochregallager,Hochregallager,2022-07-18 08:54:00,2022-07-18 18:26:00,True,Hochregallager
42,Waren kommissionieren,7861,426,Hochregallager,Packplatz,2022-07-18 18:26:00,2022-07-18 21:52:00,True,Packplatz
42,Waren im Warenausgang,7861,426,Packplatz,Warenausgang,2022-07-18 21:52:00,2022-07-18 20:57:00,True,Warenausgang
42,Waren verladen,7861,426,Warenausgang,Transportmittel,2022-07-18 20:57:00,2022-07-18 22:03:00,True,Transportmittel
28,Ware vereinnahmen,7873,80,Wareneingang,Hochregallager,2022-07-18 09:47:00,2022-07-18 11:20:00,True,Wareneingang
28,Waren lagern,7873,80,Hochregallager,Hochregallager,2022-07-18 11:20:00,2022-07-18 16:16:00,True,Hochregallager
28,Waren kommissionieren,7873,80,Hochregallager,Packplatz,2022-07-18 16:16:00,2022-07-18 17:51:00,True,Packplatz
28,Waren im Warenausgang,7873,80,Packplatz,Warenausgang,2022-07-18 17:51:00,2022-07-19 00:10:00,True,Warenausgang
28,Waren verladen,7873,80,Warenausgang,Transportmittel,2022-07-19 00:10:00,2022-07-19 02:56:00,True,Transportmittel
95,Ware vereinnahmen,7874,34,Wareneingang,Hochregallager,2022-07-18 12:47:00,2022-07-18 13:17:00,False,Wareneingang
95,Waren lagern,7874,34,Hochregallager,Hochregallager,2022-07-18 13:17:00,2022-07-18 14:37:00,False,Hochregallager
95,Waren kommissionieren,7874,34,Hochregallager,Packplatz,2022-07-18 14:37:00,2022-07-18 17:10:00,False,Packplatz
95,Waren im Warenausgang,7874,34,Packplatz,Warenausgang,2022-07-18 17:10:00,2022-07-18 22:13:00,False,Warenausgang
95,Waren verladen,7874,34,Warenausgang,Transportmittel,2022-07-18 22:13:00,2022-07-18 22:21:00,False,Transportmittel
46,Ware vereinnahmen,7876,196,Wareneingang,Hochregallager,2022-07-18 06:49:00,2022-07-18 10:19:00,True,Wareneingang
46,Waren lagern,7876,196,Hochregallager,Hochregallager,2022-07-18 10:19:00,2022-07-18 21:25:00,True,Hochregallager
46,Waren kommissionieren,7876,196,Hochregallager,Packplatz,2022-07-18 21:25:00,2022-07-18 21:33:00,True,Packplatz
46,Waren im Warenausgang,7876,196,Packplatz,Warenausgang,2022-07-18 21:33:00,2022-07-18 22:10:00,True,Warenausgang
46,Waren verladen,7876,196,Warenausgang,Transportmittel,2022-07-18 22:10:00,2022-07-19 00:20:00,True,Transportmittel
90,Ware vereinnahmen,7882,245,Wareneingang,Hochregallager,2022-07-18 04:27:00,2022-07-18 05:11:00,True,Wareneingang
90,Waren lagern,7882,245,Hochregallager,Hochregallager,2022-07-18 05:11:00,2022-07-18 13:41:00,True,Hochregallager
90,Waren kommissionieren,7882,245,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:34:00,True,Packplatz
90,Waren im Warenausgang,7882,245,Packplatz,Warenausgang,2022-07-18 17:34:00,2022-07-18 22:21:00,True,Warenausgang
90,Waren verladen,7882,245,Warenausgang,Transportmittel,2022-07-18 22:21:00,2022-07-18 23:32:00,True,Transportmittel
65,Ware vereinnahmen,7886,314,Wareneingang,Hochregallager,2022-07-18 01:11:00,2022-07-18 04:51:00,True,Wareneingang
65,Waren lagern,7886,314,Hochregallager,Hochregallager,2022-07-18 04:51:00,2022-07-18 15:05:00,True,Hochregallager
65,Waren kommissionieren,7886,314,Hochregallager,Packplatz,2022-07-18 15:05:00,2022-07-18 16:04:00,True,Packplatz
65,Waren im Warenausgang,7886,314,Packplatz,Warenausgang,2022-07-18 16:04:00,2022-07-19 00:16:00,True,Warenausgang
65,Waren verladen,7886,314,Warenausgang,Transportmittel,2022-07-19 00:16:00,2022-07-19 03:29:00,True,Transportmittel
42,Ware vereinnahmen,7920,84,Wareneingang,Hochregallager,2022-07-18 09:57:00,2022-07-18 11:03:00,True,Wareneingang
42,Waren lagern,7920,84,Hochregallager,Hochregallager,2022-07-18 11:03:00,2022-07-18 17:57:00,True,Hochregallager
42,Waren kommissionieren,7920,84,Hochregallager,Packplatz,2022-07-18 17:57:00,2022-07-18 19:15:00,True,Packplatz
42,Waren im Warenausgang,7920,84,Packplatz,Warenausgang,2022-07-18 19:15:00,2022-07-18 22:55:00,True,Warenausgang
42,Waren verladen,7920,84,Warenausgang,Transportmittel,2022-07-18 22:55:00,2022-07-18 23:39:00,True,Transportmittel
92,Ware vereinnahmen,7934,335,Wareneingang,Hochregallager,2022-07-18 13:26:00,2022-07-18 15:35:00,True,Wareneingang
92,Waren lagern,7934,335,Hochregallager,Hochregallager,2022-07-18 15:35:00,2022-07-18 14:35:00,True,Hochregallager
92,Waren kommissionieren,7934,335,Hochregallager,Packplatz,2022-07-18 14:35:00,2022-07-18 16:00:00,True,Packplatz
92,Waren im Warenausgang,7934,335,Packplatz,Warenausgang,2022-07-18 16:00:00,2022-07-19 01:24:00,True,Warenausgang
92,Waren verladen,7934,335,Warenausgang,Transportmittel,2022-07-19 01:24:00,2022-07-19 02:19:00,True,Transportmittel
91,Ware vereinnahmen,7945,57,Wareneingang,Hochregallager,2022-07-18 07:49:00,2022-07-18 11:15:00,True,Wareneingang
91,Waren lagern,7945,57,Hochregallager,Hochregallager,2022-07-18 11:15:00,2022-07-18 15:09:00,True,Hochregallager
91,Waren kommissionieren,7945,57,Hochregallager,Packplatz,2022-07-18 15:09:00,2022-07-18 18:25:00,True,Packplatz
91,Waren im Warenausgang,7945,57,Packplatz,Warenausgang,2022-07-18 18:25:00,2022-07-19 00:58:00,True,Warenausgang
91,Waren verladen,7945,57,Warenausgang,Transportmittel,2022-07-19 00:58:00,2022-07-19 04:50:00,True,Transportmittel
22,Ware vereinnahmen,7960,371,Wareneingang,Hochregallager,2022-07-18 09:38:00,2022-07-18 09:48:00,True,Wareneingang
22,Waren lagern,7960,371,Hochregallager,Hochregallager,2022-07-18 09:48:00,2022-07-18 15:16:00,True,Hochregallager
22,Waren kommissionieren,7960,371,Hochregallager,Packplatz,2022-07-18 15:16:00,2022-07-18 18:54:00,True,Packplatz
22,Waren im Warenausgang,7960,371,Packplatz,Warenausgang,2022-07-18 18:54:00,2022-07-18 23:43:00,True,Warenausgang
22,Waren verladen,7960,371,Warenausgang,Transportmittel,2022-07-18 23:43:00,2022-07-19 00:51:00,True,Transportmittel
24,Ware vereinnahmen,7972,383,Wareneingang,Hochregallager,2022-07-18 14:44:00,2022-07-18 15:16:00,True,Wareneingang
24,Waren lagern,7972,383,Hochregallager,Hochregallager,2022-07-18 15:16:00,2022-07-18 18:57:00,True,Hochregallager
24,Waren kommissionieren,7972,383,Hochregallager,Packplatz,2022-07-18 18:57:00,2022-07-18 21:25:00,True,Packplatz
24,Waren im Warenausgang,7972,383,Packplatz,Warenausgang,2022-07-18 21:25:00,2022-07-19 00:48:00,True,Warenausgang
24,Waren verladen,7972,383,Warenausgang,Transportmittel,2022-07-19 00:48:00,2022-07-19 01:32:00,True,Transportmittel
97,Ware vereinnahmen,7976,287,Wareneingang,Hochregallager,2022-07-18 08:18:00,2022-07-18 11:31:00,True,Wareneingang
97,Waren lagern,7976,287,Hochregallager,Hochregallager,2022-07-18 11:31:00,2022-07-18 07:12:00,True,Hochregallager
97,Waren kommissionieren,7976,287,Hochregallager,Packplatz,2022-07-18 07:12:00,2022-07-18 10:21:00,True,Packplatz
97,Waren im Warenausgang,7976,287,Packplatz,Warenausgang,2022-07-18 10:21:00,2022-07-18 20:17:00,True,Warenausgang
97,Waren verladen,7976,287,Warenausgang,Transportmittel,2022-07-18 20:17:00,2022-07-18 23:11:00,True,Transportmittel
97,Ware vereinnahmen,7983,35,Wareneingang,Hochregallager,2022-07-17 13:26:00,2022-07-17 16:00:00,True,Wareneingang
97,Waren lagern,7983,35,Hochregallager,Hochregallager,2022-07-17 16:00:00,2022-07-18 17:03:00,True,Hochregallager
97,Waren kommissionieren,7983,35,Hochregallager,Packplatz,2022-07-18 17:03:00,2022-07-18 18:10:00,True,Packplatz
97,Waren im Warenausgang,7983,35,Packplatz,Warenausgang,2022-07-18 18:10:00,2022-07-18 20:55:00,True,Warenausgang
97,Waren verladen,7983,35,Warenausgang,Transportmittel,2022-07-18 20:55:00,2022-07-19 00:38:00,True,Transportmittel
16,Ware vereinnahmen,8020,490,Wareneingang,Hochregallager,2022-07-18 14:43:00,2022-07-18 16:49:00,True,Wareneingang
16,Waren lagern,8020,490,Hochregallager,Hochregallager,2022-07-18 16:49:00,2022-07-18 17:56:00,True,Hochregallager
16,Waren kommissionieren,8020,490,Hochregallager,Packplatz,2022-07-18 17:56:00,2022-07-18 20:44:00,True,Packplatz
16,Waren im Warenausgang,8020,490,Packplatz,Warenausgang,2022-07-18 20:44:00,2022-07-18 18:16:00,True,Warenausgang
16,Waren verladen,8020,490,Warenausgang,Transportmittel,2022-07-18 18:16:00,2022-07-18 19:58:00,True,Transportmittel
10,Ware vereinnahmen,8034,486,Wareneingang,Hochregallager,2022-07-18 00:32:00,2022-07-18 03:41:00,True,Wareneingang
10,Waren lagern,8034,486,Hochregallager,Hochregallager,2022-07-18 03:41:00,2022-07-18 11:01:00,True,Hochregallager
10,Waren kommissionieren,8034,486,Hochregallager,Packplatz,2022-07-18 11:01:00,2022-07-18 13:08:00,True,Packplatz
10,Waren im Warenausgang,8034,486,Packplatz,Warenausgang,2022-07-18 13:08:00,2022-07-18 20:24:00,True,Warenausgang
10,Waren verladen,8034,486,Warenausgang,Transportmittel,2022-07-18 20:24:00,2022-07-18 22:40:00,True,Transportmittel
87,Ware vereinnahmen,8037,261,Wareneingang,Hochregallager,2022-07-18 08:57:00,2022-07-18 11:12:00,True,Wareneingang
87,Waren lagern,8037,261,Hochregallager,Hochregallager,2022-07-18 11:12:00,2022-07-18 13:55:00,True,Hochregallager
87,Waren kommissionieren,8037,261,Hochregallager,Packplatz,2022-07-18 13:55:00,2022-07-18 14:45:00,True,Packplatz
87,Waren im Warenausgang,8037,261,Packplatz,Warenausgang,2022-07-18 14:45:00,2022-07-18 20:08:00,True,Warenausgang
87,Waren verladen,8037,261,Warenausgang,Transportmittel,2022-07-18 20:08:00,2022-07-18 22:41:00,True,Transportmittel
78,Ware vereinnahmen,8062,90,Wareneingang,Hochregallager,2022-07-18 06:45:00,2022-07-18 10:28:00,True,Wareneingang
78,Waren lagern,8062,90,Hochregallager,Hochregallager,2022-07-18 10:28:00,2022-07-18 22:14:00,True,Hochregallager
78,Waren kommissionieren,8062,90,Hochregallager,Packplatz,2022-07-18 22:14:00,2022-07-18 23:08:00,True,Packplatz
78,Waren im Warenausgang,8062,90,Packplatz,Warenausgang,2022-07-18 23:08:00,2022-07-19 01:08:00,True,Warenausgang
78,Waren verladen,8062,90,Warenausgang,Transportmittel,2022-07-19 01:08:00,2022-07-19 05:04:00,True,Transportmittel
61,Ware vereinnahmen,8068,496,Wareneingang,Hochregallager,2022-07-18 07:49:00,2022-07-18 11:15:00,True,Wareneingang
61,Waren lagern,8068,496,Hochregallager,Hochregallager,2022-07-18 11:15:00,2022-07-18 15:09:00,True,Hochregallager
61,Waren kommissionieren,8068,496,Hochregallager,Packplatz,2022-07-18 15:09:00,2022-07-18 18:25:00,True,Packplatz
61,Waren im Warenausgang,8068,496,Packplatz,Warenausgang,2022-07-18 18:25:00,2022-07-18 21:53:00,True,Warenausgang
61,Waren verladen,8068,496,Warenausgang,Transportmittel,2022-07-18 21:53:00,2022-07-19 01:49:00,True,Transportmittel
16,Ware vereinnahmen,8071,385,Wareneingang,Hochregallager,2022-07-18 19:15:00,2022-07-18 21:00:00,True,Wareneingang
16,Waren lagern,8071,385,Hochregallager,Hochregallager,2022-07-18 21:00:00,2022-07-18 15:06:00,True,Hochregallager
16,Waren kommissionieren,8071,248,Hochregallager,Packplatz,2022-07-18 15:06:00,2022-07-18 19:03:00,True,Packplatz
16,Waren im Warenausgang,8071,385,Packplatz,Warenausgang,2022-07-18 19:03:00,2022-07-18 20:06:00,True,Warenausgang
16,Waren verladen,8071,385,Warenausgang,Transportmittel,2022-07-18 20:06:00,2022-07-18 23:54:00,True,Transportmittel
29,Ware vereinnahmen,8071,385,Wareneingang,Hochregallager,2022-07-18 19:15:00,2022-07-18 21:00:00,True,Wareneingang
29,Waren lagern,8071,385,Hochregallager,Hochregallager,2022-07-18 21:00:00,2022-07-18 15:06:00,True,Hochregallager
29,Waren kommissionieren,8071,248,Hochregallager,Packplatz,2022-07-18 15:06:00,2022-07-18 19:03:00,True,Packplatz
29,Waren im Warenausgang,8071,385,Packplatz,Warenausgang,2022-07-18 19:03:00,2022-07-18 23:36:00,True,Warenausgang
29,Waren verladen,8071,385,Warenausgang,Transportmittel,2022-07-18 23:36:00,2022-07-19 00:45:00,True,Transportmittel
69,Ware vereinnahmen,8102,157,Wareneingang,Hochregallager,2022-07-18 09:05:00,2022-07-18 09:14:00,True,Wareneingang
69,Waren lagern,8102,157,Hochregallager,Hochregallager,2022-07-18 09:14:00,2022-07-18 18:18:00,True,Hochregallager
69,Waren kommissionieren,8102,157,Hochregallager,Packplatz,2022-07-18 18:18:00,2022-07-18 21:56:00,True,Packplatz
69,Waren im Warenausgang,8102,157,Packplatz,Warenausgang,2022-07-18 21:56:00,2022-07-19 01:00:00,True,Warenausgang
69,Waren verladen,8102,157,Warenausgang,Transportmittel,2022-07-19 01:00:00,2022-07-19 03:21:00,True,Transportmittel
64,Ware vereinnahmen,8104,413,Wareneingang,Hochregallager,2022-07-18 08:41:00,2022-07-18 11:20:00,True,Wareneingang
64,Waren lagern,8104,413,Hochregallager,Hochregallager,2022-07-18 11:20:00,2022-07-18 18:17:00,True,Hochregallager
64,Waren kommissionieren,8104,413,Hochregallager,Packplatz,2022-07-18 18:17:00,2022-07-18 18:35:00,True,Packplatz
64,Waren im Warenausgang,8104,413,Packplatz,Warenausgang,2022-07-18 18:35:00,2022-07-18 19:26:00,True,Warenausgang
64,Waren verladen,8104,413,Warenausgang,Transportmittel,2022-07-18 19:26:00,2022-07-18 22:26:00,True,Transportmittel
53,Ware vereinnahmen,8114,254,Wareneingang,Hochregallager,2022-07-17 16:27:00,2022-07-17 20:01:00,True,Wareneingang
53,Waren lagern,8114,254,Hochregallager,Hochregallager,2022-07-17 20:01:00,2022-07-18 10:43:00,True,Hochregallager
53,Waren kommissionieren,8114,254,Hochregallager,Packplatz,2022-07-18 10:43:00,2022-07-18 13:58:00,True,Packplatz
53,Waren im Warenausgang,8114,254,Packplatz,Warenausgang,2022-07-18 13:58:00,2022-07-18 23:03:00,True,Warenausgang
53,Waren verladen,8114,254,Warenausgang,Transportmittel,2022-07-18 23:03:00,2022-07-19 01:36:00,True,Transportmittel
60,Ware vereinnahmen,8122,410,Wareneingang,Hochregallager,2022-07-18 11:49:00,2022-07-18 12:38:00,False,Wareneingang
60,Waren lagern,8122,410,Hochregallager,Hochregallager,2022-07-18 12:38:00,2022-07-18 18:27:00,False,Hochregallager
60,Waren kommissionieren,8122,410,Hochregallager,Packplatz,2022-07-18 18:27:00,2022-07-18 21:09:00,False,Packplatz
60,Waren im Warenausgang,8122,410,Packplatz,Warenausgang,2022-07-18 21:09:00,2022-07-18 23:10:00,False,Warenausgang
60,Waren verladen,8122,410,Warenausgang,Transportmittel,2022-07-18 23:10:00,2022-07-18 23:27:00,False,Transportmittel
41,Ware vereinnahmen,8124,49,Wareneingang,Hochregallager,2022-07-18 08:36:00,2022-07-18 11:04:00,True,Wareneingang
41,Waren lagern,8124,49,Hochregallager,Hochregallager,2022-07-18 11:04:00,2022-07-18 13:41:00,True,Hochregallager
41,Waren kommissionieren,8124,49,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:20:00,True,Packplatz
41,Waren im Warenausgang,8124,49,Packplatz,Warenausgang,2022-07-18 17:20:00,2022-07-18 19:17:00,True,Warenausgang
41,Waren verladen,8124,49,Warenausgang,Transportmittel,2022-07-18 19:17:00,2022-07-18 22:19:00,True,Transportmittel
16,Ware vereinnahmen,8138,218,Wareneingang,Hochregallager,2022-07-18 01:08:00,2022-07-18 01:37:00,True,Wareneingang
16,Waren lagern,8138,218,Hochregallager,Hochregallager,2022-07-18 01:37:00,2022-07-18 16:36:00,True,Hochregallager
16,Waren kommissionieren,8138,218,Hochregallager,Packplatz,2022-07-18 16:36:00,2022-07-18 19:35:00,True,Packplatz
16,Waren im Warenausgang,8138,218,Packplatz,Warenausgang,2022-07-18 19:35:00,2022-07-18 22:10:00,True,Warenausgang
16,Waren verladen,8138,218,Warenausgang,Transportmittel,2022-07-18 22:10:00,2022-07-19 02:07:00,True,Transportmittel
20,Ware vereinnahmen,8140,166,Wareneingang,Hochregallager,2022-07-18 02:20:00,2022-07-18 05:32:00,True,Wareneingang
20,Waren lagern,8140,166,Hochregallager,Hochregallager,2022-07-18 05:32:00,2022-07-18 16:22:00,True,Hochregallager
20,Waren kommissionieren,8140,166,Hochregallager,Packplatz,2022-07-18 16:22:00,2022-07-18 16:42:00,True,Packplatz
20,Waren im Warenausgang,8140,166,Packplatz,Warenausgang,2022-07-18 16:42:00,2022-07-18 21:42:00,True,Warenausgang
20,Waren verladen,8140,166,Warenausgang,Transportmittel,2022-07-18 21:42:00,2022-07-19 01:09:00,True,Transportmittel
15,Ware vereinnahmen,8167,161,Wareneingang,Hochregallager,2022-07-18 15:58:00,2022-07-18 17:10:00,True,Wareneingang
15,Waren lagern,8167,161,Hochregallager,Hochregallager,2022-07-18 17:10:00,2022-07-18 17:19:00,True,Hochregallager
15,Waren kommissionieren,8167,161,Hochregallager,Packplatz,2022-07-18 17:19:00,2022-07-18 18:47:00,True,Packplatz
15,Waren im Warenausgang,8167,161,Packplatz,Warenausgang,2022-07-18 18:47:00,2022-07-18 22:46:00,True,Warenausgang
15,Waren verladen,8167,161,Warenausgang,Transportmittel,2022-07-18 22:46:00,2022-07-19 00:06:00,True,Transportmittel
13,Ware vereinnahmen,8175,79,Wareneingang,Hochregallager,2022-07-18 08:26:00,2022-07-18 12:17:00,True,Wareneingang
13,Waren lagern,8175,79,Hochregallager,Hochregallager,2022-07-18 12:17:00,2022-07-18 12:29:00,True,Hochregallager
13,Waren kommissionieren,8175,79,Hochregallager,Packplatz,2022-07-18 12:29:00,2022-07-18 15:14:00,True,Packplatz
13,Waren im Warenausgang,8175,79,Packplatz,Warenausgang,2022-07-18 15:14:00,2022-07-18 18:53:00,True,Warenausgang
13,Waren verladen,8175,79,Warenausgang,Transportmittel,2022-07-18 18:53:00,2022-07-18 21:53:00,True,Transportmittel
92,Ware vereinnahmen,8180,173,Wareneingang,Hochregallager,2022-07-18 07:00:00,2022-07-18 10:00:00,True,Wareneingang
92,Waren lagern,8180,173,Hochregallager,Hochregallager,2022-07-18 10:00:00,2022-07-18 15:11:00,True,Hochregallager
92,Waren kommissionieren,8180,173,Hochregallager,Packplatz,2022-07-18 15:11:00,2022-07-18 17:55:00,True,Packplatz
92,Waren im Warenausgang,8180,173,Packplatz,Warenausgang,2022-07-18 17:55:00,2022-07-18 22:56:00,True,Warenausgang
92,Waren verladen,8180,173,Warenausgang,Transportmittel,2022-07-18 22:56:00,2022-07-19 02:49:00,True,Transportmittel
55,Ware vereinnahmen,8188,91,Wareneingang,Hochregallager,2022-07-17 23:06:00,2022-07-18 02:00:00,True,Wareneingang
55,Waren lagern,8188,91,Hochregallager,Hochregallager,2022-07-18 02:00:00,2022-07-18 20:57:00,True,Hochregallager
55,Waren kommissionieren,8188,91,Hochregallager,Packplatz,2022-07-18 20:57:00,2022-07-18 23:44:00,True,Packplatz
55,Waren im Warenausgang,8188,91,Packplatz,Warenausgang,2022-07-18 23:44:00,2022-07-19 02:01:00,True,Warenausgang
55,Waren verladen,8188,91,Warenausgang,Transportmittel,2022-07-19 02:01:00,2022-07-19 05:07:00,True,Transportmittel
11,Ware vereinnahmen,8189,334,Wareneingang,Hochregallager,2022-07-18 12:37:00,2022-07-18 16:01:00,True,Wareneingang
11,Waren lagern,8189,334,Hochregallager,Hochregallager,2022-07-18 16:01:00,2022-07-18 11:36:00,True,Hochregallager
11,Waren kommissionieren,8189,334,Hochregallager,Packplatz,2022-07-18 11:36:00,2022-07-18 14:55:00,True,Packplatz
11,Waren im Warenausgang,8189,334,Packplatz,Warenausgang,2022-07-18 14:55:00,2022-07-18 19:58:00,True,Warenausgang
11,Waren verladen,8189,334,Warenausgang,Transportmittel,2022-07-18 19:58:00,2022-07-18 21:06:00,True,Transportmittel
32,Ware vereinnahmen,8197,344,Wareneingang,Hochregallager,2022-07-18 08:14:00,2022-07-18 10:50:00,True,Wareneingang
32,Waren lagern,8197,344,Hochregallager,Hochregallager,2022-07-18 10:50:00,2022-07-18 12:02:00,True,Hochregallager
32,Waren kommissionieren,8197,344,Hochregallager,Packplatz,2022-07-18 12:02:00,2022-07-18 14:28:00,True,Packplatz
32,Waren im Warenausgang,8197,344,Packplatz,Warenausgang,2022-07-18 14:28:00,2022-07-18 20:36:00,True,Warenausgang
32,Waren verladen,8197,344,Warenausgang,Transportmittel,2022-07-18 20:36:00,2022-07-18 21:22:00,True,Transportmittel
60,Ware vereinnahmen,8202,372,Wareneingang,Hochregallager,2022-07-18 09:24:00,2022-07-18 11:05:00,True,Wareneingang
60,Waren lagern,8202,372,Hochregallager,Hochregallager,2022-07-18 11:05:00,2022-07-18 17:17:00,True,Hochregallager
60,Waren kommissionieren,8202,372,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 17:24:00,True,Packplatz
60,Waren im Warenausgang,8202,372,Packplatz,Warenausgang,2022-07-18 17:24:00,2022-07-18 21:53:00,True,Warenausgang
60,Waren verladen,8202,372,Warenausgang,Transportmittel,2022-07-18 21:53:00,2022-07-19 00:05:00,True,Transportmittel
62,Ware vereinnahmen,8203,186,Wareneingang,Hochregallager,2022-07-18 09:35:00,2022-07-18 12:50:00,True,Wareneingang
62,Waren lagern,8203,186,Hochregallager,Hochregallager,2022-07-18 12:50:00,2022-07-18 13:29:00,True,Hochregallager
62,Waren kommissionieren,8203,186,Hochregallager,Packplatz,2022-07-18 13:29:00,2022-07-18 16:24:00,True,Packplatz
62,Waren im Warenausgang,8203,186,Packplatz,Warenausgang,2022-07-18 16:24:00,2022-07-18 19:40:00,True,Warenausgang
62,Waren verladen,8203,186,Warenausgang,Transportmittel,2022-07-18 19:40:00,2022-07-18 22:21:00,True,Transportmittel
11,Ware vereinnahmen,8215,138,Wareneingang,Hochregallager,2022-07-18 11:46:00,2022-07-18 13:32:00,True,Wareneingang
11,Waren lagern,8215,138,Hochregallager,Hochregallager,2022-07-18 13:32:00,2022-07-18 12:15:00,True,Hochregallager
11,Waren kommissionieren,8215,138,Hochregallager,Packplatz,2022-07-18 12:15:00,2022-07-18 16:13:00,True,Packplatz
11,Waren im Warenausgang,8215,138,Packplatz,Warenausgang,2022-07-18 16:13:00,2022-07-18 20:08:00,True,Warenausgang
11,Waren verladen,8215,138,Warenausgang,Transportmittel,2022-07-18 20:08:00,2022-07-18 23:03:00,True,Transportmittel
30,Ware vereinnahmen,8216,77,Wareneingang,Hochregallager,2022-07-18 12:54:00,2022-07-18 13:53:00,True,Wareneingang
30,Waren lagern,8216,77,Hochregallager,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:30:00,True,Hochregallager
30,Waren kommissionieren,8216,42,Hochregallager,Packplatz,2022-07-18 15:30:00,2022-07-18 19:15:00,True,Packplatz
30,Waren im Warenausgang,8216,77,Packplatz,Warenausgang,2022-07-18 19:15:00,2022-07-18 19:58:00,True,Warenausgang
30,Waren verladen,8216,77,Warenausgang,Transportmittel,2022-07-18 19:58:00,2022-07-18 23:31:00,True,Transportmittel
41,Ware vereinnahmen,8216,77,Wareneingang,Hochregallager,2022-07-18 12:54:00,2022-07-18 13:53:00,True,Wareneingang
41,Waren lagern,8216,77,Hochregallager,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:30:00,True,Hochregallager
41,Waren kommissionieren,8216,42,Hochregallager,Packplatz,2022-07-18 15:30:00,2022-07-18 19:15:00,True,Packplatz
41,Waren im Warenausgang,8216,77,Packplatz,Warenausgang,2022-07-18 19:15:00,2022-07-19 00:47:00,True,Warenausgang
41,Waren verladen,8216,77,Warenausgang,Transportmittel,2022-07-19 00:47:00,2022-07-19 01:57:00,True,Transportmittel
96,Ware vereinnahmen,8222,13,Wareneingang,Hochregallager,2022-07-18 14:26:00,2022-07-18 15:39:00,True,Wareneingang
96,Waren lagern,8222,13,Hochregallager,Hochregallager,2022-07-18 15:39:00,2022-07-18 12:42:00,True,Hochregallager
96,Waren kommissionieren,8222,13,Hochregallager,Packplatz,2022-07-18 12:42:00,2022-07-18 15:38:00,True,Packplatz
96,Waren im Warenausgang,8222,13,Packplatz,Warenausgang,2022-07-18 15:38:00,2022-07-18 19:16:00,True,Warenausgang
96,Waren verladen,8222,13,Warenausgang,Transportmittel,2022-07-18 19:16:00,2022-07-18 21:30:00,True,Transportmittel
34,Ware vereinnahmen,8226,420,Wareneingang,Hochregallager,2022-07-18 06:24:00,2022-07-18 08:28:00,True,Wareneingang
34,Waren lagern,8226,420,Hochregallager,Hochregallager,2022-07-18 08:28:00,2022-07-18 11:28:00,True,Hochregallager
34,Waren kommissionieren,8226,420,Hochregallager,Packplatz,2022-07-18 11:28:00,2022-07-18 15:23:00,True,Packplatz
34,Waren im Warenausgang,8226,420,Packplatz,Warenausgang,2022-07-18 15:23:00,2022-07-18 23:47:00,True,Warenausgang
34,Waren verladen,8226,420,Warenausgang,Transportmittel,2022-07-18 23:47:00,2022-07-19 00:54:00,True,Transportmittel
67,Ware vereinnahmen,8239,75,Wareneingang,Hochregallager,2022-07-18 14:29:00,2022-07-18 14:44:00,True,Wareneingang
67,Waren lagern,8239,75,Hochregallager,Hochregallager,2022-07-18 14:44:00,2022-07-18 14:18:00,True,Hochregallager
67,Waren kommissionieren,8239,75,Hochregallager,Packplatz,2022-07-18 14:18:00,2022-07-18 17:25:00,True,Packplatz
67,Waren im Warenausgang,8239,75,Packplatz,Warenausgang,2022-07-18 17:25:00,2022-07-18 23:22:00,True,Warenausgang
67,Waren verladen,8239,75,Warenausgang,Transportmittel,2022-07-18 23:22:00,2022-07-19 02:13:00,True,Transportmittel
57,Ware vereinnahmen,8240,17,Wareneingang,Hochregallager,2022-07-18 16:27:00,2022-07-18 16:43:00,True,Wareneingang
57,Waren lagern,8240,17,Hochregallager,Hochregallager,2022-07-18 16:43:00,2022-07-18 14:08:00,True,Hochregallager
